R:330 G:416 B:495 C:1325 cur_avg1374 prev_avg1378 read_idx3 Time:0.1230000019 Measured Time: 0.0000000000  
R:330 G:426 B:513 C:1357 cur_avg1371 prev_avg1374 read_idx4 Time:0.2920000076 Measured Time: 0.0000000000  
R:328 G:417 B:499 C:1332 cur_avg1367 prev_avg1371 read_idx5 Time:0.4619999885 Measured Time: 0.0000000000  
R:326 G:408 B:482 C:1302 cur_avg1361 prev_avg1367 read_idx6 Time:0.6309999942 Measured Time: 0.0000000000  
R:326 G:405 B:476 C:1292 cur_avg1353 prev_avg1361 read_idx7 Time:0.8000000000 Measured Time: 0.0000000000  
R:326 G:405 B:476 C:1294 cur_avg1345 prev_avg1353 read_idx8 Time:0.9689999580 Measured Time: 0.0000000000  
R:326 G:405 B:476 C:1294 cur_avg1338 prev_avg1345 read_idx9 Time:1.1380000114 Measured Time: 0.0000000000  
R:326 G:407 B:478 C:1298 cur_avg1330 prev_avg1338 read_idx10 Time:1.3070000410 Measured Time: 0.0000000000  
R:326 G:407 B:479 C:1300 cur_avg1323 prev_avg1330 read_idx0 Time:1.4780000686 Measured Time: 0.0000000000  
R:326 G:408 B:480 C:1302 cur_avg1316 prev_avg1323 read_idx1 Time:1.6469999313 Measured Time: 0.0000000000  
R:329 G:422 B:501 C:1343 cur_avg1312 prev_avg1316 read_idx2 Time:1.8150000572 Measured Time: 0.0000000000  
R:381 G:620 B:753 C:1913 cur_avg1366 prev_avg1312 read_idx3 Time:1.9840000152 Measured Time: 0.0000000000  
R:361 G:546 B:660 C:1685 cur_avg1395 prev_avg1366 read_idx4 Time:2.1530001163 Measured Time: 0.0000000000  
R:338 G:462 B:553 C:1457 cur_avg1407 prev_avg1395 read_idx5 Time:2.3220000267 Measured Time: 0.0000000000  
R:327 G:407 B:478 C:1299 cur_avg1407 prev_avg1407 read_idx6 Time:2.4909999370 Measured Time: 0.0000000000  
R:327 G:406 B:477 C:1296 cur_avg1407 prev_avg1407 read_idx7 Time:2.6610000133 Measured Time: 0.0000000000  
R:327 G:408 B:480 C:1302 cur_avg1408 prev_avg1407 read_idx8 Time:2.8299999237 Measured Time: 0.0000000000  
R:327 G:408 B:481 C:1303 cur_avg1408 prev_avg1408 read_idx9 Time:2.9990000724 Measured Time: 0.0000000000  
R:328 G:413 B:488 C:1319 cur_avg1410 prev_avg1408 read_idx10 Time:3.1679999828 Measured Time: 0.0000000000  
R:339 G:469 B:565 C:1482 cur_avg1427 prev_avg1410 read_idx0 Time:3.3380000591 Measured Time: 0.0000000000  
R:337 G:451 B:539 C:1423 cur_avg1438 prev_avg1427 read_idx1 Time:3.5069999694 Measured Time: 0.0000000000  
R:327 G:408 B:483 C:1306 cur_avg1435 prev_avg1438 read_idx2 Time:3.6770000457 Measured Time: 0.0000000000  
R:327 G:408 B:481 C:1303 cur_avg1379 prev_avg1435 read_idx3 Time:3.8459999084 Measured Time: 0.0000000000  
R:327 G:407 B:477 C:1297 cur_avg1344 prev_avg1379 read_idx4 Time:4.0149998664 Measured Time: 0.0000000000  
R:327 G:409 B:484 C:1308 cur_avg1330 prev_avg1344 read_idx5 Time:4.1840000152 Measured Time: 0.0000000000  
R:327 G:410 B:485 C:1311 cur_avg1331 prev_avg1330 read_idx6 Time:4.3530001640 Measured Time: 0.0000000000  
R:336 G:454 B:545 C:1437 cur_avg1344 prev_avg1331 read_idx7 Time:4.5219998359 Measured Time: 0.0000000000  
R:333 G:436 B:519 C:1384 cur_avg1352 prev_avg1344 read_idx8 Time:4.6919999122 Measured Time: 0.0000000000  
R:327 G:408 B:481 C:1305 cur_avg1352 prev_avg1352 read_idx9 Time:4.8610000610 Measured Time: 0.0000000000  
R:327 G:409 B:482 C:1305 cur_avg1351 prev_avg1352 read_idx10 Time:5.0300002098 Measured Time: 0.0000000000  
R:327 G:410 B:484 C:1308 cur_avg1335 prev_avg1351 read_idx0 Time:5.1999998092 Measured Time: 0.0000000000  
R:326 G:407 B:477 C:1297 cur_avg1323 prev_avg1335 read_idx1 Time:5.3689999580 Measured Time: 0.0000000000  
R:327 G:411 B:487 C:1314 cur_avg1324 prev_avg1323 read_idx2 Time:5.5380001068 Measured Time: 0.0000000000  
R:332 G:435 B:522 C:1386 cur_avg1332 prev_avg1324 read_idx3 Time:5.7069997787 Measured Time: 0.0000000000  
R:328 G:421 B:507 C:1347 cur_avg1336 prev_avg1332 read_idx4 Time:5.8769998550 Measured Time: 0.0000000000  
R:328 G:418 B:502 C:1339 cur_avg1339 prev_avg1336 read_idx5 Time:6.0460000038 Measured Time: 0.0000000000  
R:328 G:418 B:502 C:1339 cur_avg1341 prev_avg1339 read_idx6 Time:6.2150001525 Measured Time: 0.0000000000  
