R:357 G:530 B:652 C:1674 cur_avg2328 prev_avg2389 read_idx7 Time:0.1240000009 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1611 cur_avg1612 prev_avg1612 read_idx8 Time:18.9619998931 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1612 prev_avg1612 read_idx9 Time:19.1319999694 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1612 prev_avg1612 read_idx10 Time:19.3020000457 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1611 cur_avg1611 prev_avg1612 read_idx0 Time:19.4740009307 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1611 prev_avg1611 read_idx1 Time:19.6439990997 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1611 prev_avg1611 read_idx2 Time:19.8139991760 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1611 prev_avg1611 read_idx3 Time:19.9839992523 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1611 prev_avg1611 read_idx4 Time:20.1539993286 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1611 prev_avg1611 read_idx5 Time:20.3250007629 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1611 prev_avg1611 read_idx6 Time:20.4950008392 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1611 prev_avg1611 read_idx7 Time:20.6650009155 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1611 prev_avg1611 read_idx8 Time:20.8349990844 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1611 prev_avg1611 read_idx9 Time:21.0049991607 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1611 cur_avg1611 prev_avg1611 read_idx10 Time:21.1749992370 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1611 prev_avg1611 read_idx0 Time:21.3470001220 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1611 prev_avg1611 read_idx1 Time:21.5170001983 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1611 prev_avg1611 read_idx2 Time:21.6870002746 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1612 cur_avg1611 prev_avg1611 read_idx3 Time:21.8570003509 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1611 cur_avg1611 prev_avg1611 read_idx4 Time:22.0270004272 Measured Time: 0.0000000000  
R:351 G:512 B:610 C:1611 cur_avg1611 prev_avg1611 read_idx5 Time:22.1979999542 Measured Time: 0.0000000000  
R:351 G:512 B:610 C:1610 cur_avg1611 prev_avg1611 read_idx6 Time:22.3680000305 Measured Time: 0.0000000000  
R:351 G:512 B:610 C:1610 cur_avg1611 prev_avg1611 read_idx7 Time:22.5380001068 Measured Time: 0.0000000000  
R:351 G:512 B:610 C:1610 cur_avg1611 prev_avg1611 read_idx8 Time:22.7080001831 Measured Time: 0.0000000000  
R:351 G:512 B:610 C:1610 cur_avg1611 prev_avg1611 read_idx9 Time:22.8770008087 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1611 read_idx10 Time:23.0470008850 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx0 Time:23.2199993133 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx1 Time:23.3889999389 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx2 Time:23.5590000152 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx3 Time:23.7290000915 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx4 Time:23.8990001678 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx5 Time:24.0690002441 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx6 Time:24.2399997711 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx7 Time:24.4099998474 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx8 Time:24.5799999237 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx9 Time:24.7500000000 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx10 Time:24.9200000762 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx0 Time:25.0919990539 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx1 Time:25.2619991302 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx2 Time:25.4319992065 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx3 Time:25.6019992828 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1610 read_idx4 Time:25.7719993591 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx5 Time:25.9419994354 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx6 Time:26.1130008697 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx7 Time:26.2830009460 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx8 Time:26.4529991149 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx9 Time:26.6229991912 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx10 Time:26.7929992675 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx0 Time:26.9650001525 Measured Time: 0.0000000000  
R:352 G:512 B:610 C:1611 cur_avg1609 prev_avg1609 read_idx1 Time:27.1350002288 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1611 cur_avg1610 prev_avg1609 read_idx2 Time:27.3050003051 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1610 prev_avg1610 read_idx3 Time:27.4750003814 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1610 prev_avg1610 read_idx4 Time:27.6450004577 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1610 read_idx5 Time:27.8150005340 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx6 Time:27.9860000610 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx7 Time:28.1560001373 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx8 Time:28.3260002136 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx9 Time:28.4960002899 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx10 Time:28.6660003662 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx0 Time:28.8369998931 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx1 Time:29.0079994201 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx2 Time:29.1779994964 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx3 Time:29.3479995727 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx4 Time:29.5179996490 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx5 Time:29.6879997253 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx6 Time:29.8589992523 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx7 Time:30.0289993286 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx8 Time:30.1989994049 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx9 Time:30.3689994812 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx10 Time:30.5389995574 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx0 Time:30.7099990844 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx1 Time:30.8810005187 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx2 Time:31.0510005950 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx3 Time:31.2210006713 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx4 Time:31.3910007476 Measured Time: 0.0000000000  
R:351 G:512 B:609 C:1610 cur_avg1609 prev_avg1609 read_idx5 Time:31.5610008239 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx6 Time:31.7310009002 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx7 Time:31.9020004272 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx8 Time:32.0719985961 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx9 Time:32.2420005798 Measured Time: 0.0000000000  
R:351 G:511 B:608 C:1608 cur_avg1609 prev_avg1609 read_idx10 Time:32.4119987487 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx0 Time:32.5830001831 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx1 Time:32.7540016174 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx2 Time:32.9239997863 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1609 prev_avg1609 read_idx3 Time:33.0940017700 Measured Time: 0.0000000000  
R:351 G:511 B:608 C:1608 cur_avg1608 prev_avg1609 read_idx4 Time:33.2639999389 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx5 Time:33.4339981079 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx6 Time:33.6040000915 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1608 cur_avg1608 prev_avg1608 read_idx7 Time:33.7750015258 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx8 Time:33.9449996948 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx9 Time:34.1150016784 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx10 Time:34.2849998474 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx0 Time:34.4560012817 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx1 Time:34.6259994506 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx2 Time:34.7970008850 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx3 Time:34.9669990539 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx4 Time:35.1370010375 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx5 Time:35.3069992065 Measured Time: 0.0000000000  
R:351 G:511 B:608 C:1608 cur_avg1608 prev_avg1608 read_idx6 Time:35.4770011901 Measured Time: 0.0000000000  
R:351 G:511 B:608 C:1608 cur_avg1608 prev_avg1608 read_idx7 Time:35.6479988098 Measured Time: 0.0000000000  
R:351 G:511 B:608 C:1608 cur_avg1608 prev_avg1608 read_idx8 Time:35.8180007934 Measured Time: 0.0000000000  
R:351 G:511 B:608 C:1608 cur_avg1608 prev_avg1608 read_idx9 Time:35.9879989624 Measured Time: 0.0000000000  
R:351 G:511 B:608 C:1607 cur_avg1608 prev_avg1608 read_idx10 Time:36.1580009460 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx0 Time:36.3289985656 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx1 Time:36.4990005493 Measured Time: 0.0000000000  
R:351 G:511 B:608 C:1608 cur_avg1608 prev_avg1608 read_idx2 Time:36.6699981689 Measured Time: 0.0000000000  
R:351 G:511 B:609 C:1609 cur_avg1608 prev_avg1608 read_idx3 Time:36.8400001525 Measured Time: 0.0000000000  
