R,G,B,C,Time
401.0,856.0,850.0,2301.0,29.0550003051
402.0,857.0,850.0,2302.0,29.4099998474
403.0,857.0,850.0,2303.0,29.7660007476
404.0,857.0,850.0,2305.0,30.1200008392
405.0,857.0,850.0,2306.0,30.4750003814
406.0,858.0,850.0,2307.0,30.8320007324
407.0,858.0,850.0,2309.0,31.1870002746
408.0,858.0,850.0,2310.0,31.5410003662
409.0,858.0,850.0,2312.0,31.8969993591
410.0,859.0,850.0,2313.0,32.2519989013
410.0,859.0,850.0,2314.0,32.6069984436
411.0,859.0,850.0,2315.0,32.9620018005
413.0,860.0,850.0,2317.0,33.3170013427
413.0,860.0,850.0,2319.0,33.672000885
414.0,860.0,850.0,2319.0,34.0279998779
415.0,860.0,850.0,2321.0,34.3819999694
417.0,861.0,850.0,2323.0,34.7379989624
417.0,861.0,850.0,2324.0,35.09400177
418.0,861.0,850.0,2325.0,35.4490013122
419.0,861.0,850.0,2327.0,35.8030014038
421.0,862.0,850.0,2328.0,36.158000946
422.0,862.0,850.0,2330.0,36.5139999389
423.0,862.0,850.0,2331.0,36.8680000305
423.0,863.0,850.0,2332.0,37.2229995727
424.0,863.0,850.0,2334.0,37.5789985656
426.0,863.0,850.0,2336.0,37.9339981079
427.0,863.0,850.0,2337.0,38.2879981994
428.0,864.0,850.0,2338.0,38.6450004577
429.0,864.0,850.0,2339.0,39.0
430.0,864.0,850.0,2342.0,39.3549995422
431.0,865.0,851.0,2343.0,39.7099990844
432.0,865.0,851.0,2345.0,40.0649986267
433.0,865.0,851.0,2346.0,40.4199981689
435.0,866.0,851.0,2348.0,40.7760009765
436.0,866.0,851.0,2350.0,41.1300010681
437.0,866.0,851.0,2351.0,41.4850006103
438.0,867.0,851.0,2353.0,41.8409996032
439.0,867.0,851.0,2354.0,42.1959991455
440.0,867.0,851.0,2357.0,42.5509986877
442.0,868.0,851.0,2358.0,42.9070014953
443.0,868.0,851.0,2360.0,43.2620010375
444.0,868.0,851.0,2361.0,43.6170005798
445.0,869.0,851.0,2364.0,43.972000122
446.0,869.0,852.0,2365.0,44.3269996643
448.0,869.0,852.0,2367.0,44.6819992065
449.0,869.0,852.0,2369.0,45.0379981994
450.0,870.0,852.0,2370.0,45.391998291
451.0,870.0,852.0,2372.0,45.7470016479
452.0,870.0,852.0,2374.0,46.1030006408
454.0,871.0,852.0,2376.0,46.4589996337
455.0,871.0,852.0,2377.0,46.8129997253
456.0,871.0,852.0,2380.0,47.1699981689
458.0,872.0,852.0,2381.0,47.5260009765
459.0,872.0,852.0,2383.0,47.8819999694
460.0,872.0,852.0,2385.0,48.2379989624
462.0,873.0,853.0,2387.0,48.59400177
463.0,873.0,853.0,2389.0,48.9500007629
464.0,873.0,853.0,2390.0,49.3069992065
465.0,874.0,853.0,2392.0,49.6619987487
467.0,874.0,853.0,2395.0,50.0180015563
468.0,874.0,853.0,2396.0,50.3759994506
469.0,875.0,853.0,2398.0,50.7319984436
470.0,875.0,853.0,2399.0,51.0870018005
472.0,875.0,853.0,2401.0,51.4440002441
473.0,876.0,853.0,2404.0,51.799999237
475.0,876.0,853.0,2406.0,52.1559982299
476.0,876.0,853.0,2407.0,52.5120010375
477.0,877.0,853.0,2409.0,52.8680000305
479.0,877.0,854.0,2412.0,53.2239990234
480.0,877.0,854.0,2413.0,53.5810012817
481.0,878.0,854.0,2415.0,53.9360008239
482.0,878.0,854.0,2417.0,54.2939987182
484.0,878.0,854.0,2419.0,54.6500015258
485.0,879.0,854.0,2421.0,55.0060005187
487.0,879.0,854.0,2422.0,55.3619995117
488.0,879.0,854.0,2424.0,55.7179985046
490.0,880.0,854.0,2427.0,56.0740013122
491.0,880.0,855.0,2429.0,56.4309997558
492.0,880.0,855.0,2431.0,56.785999298
493.0,881.0,855.0,2432.0,57.141998291
494.0,881.0,855.0,2434.0,57.4990005493
496.0,881.0,855.0,2436.0,57.8549995422
497.0,881.0,855.0,2438.0,58.2120018005
499.0,882.0,855.0,2440.0,58.5680007934
500.0,882.0,855.0,2441.0,58.9239997863
502.0,882.0,855.0,2444.0,59.2799987792
503.0,883.0,855.0,2446.0,59.6370010375
504.0,883.0,855.0,2447.0,59.9920005798
505.0,883.0,856.0,2449.0,60.3479995727
507.0,884.0,856.0,2451.0,60.705001831
508.0,884.0,856.0,2453.0,61.0610008239
509.0,884.0,856.0,2455.0,61.4160003662
511.0,885.0,856.0,2456.0,61.7729988098
512.0,885.0,856.0,2459.0,62.1300010681
514.0,885.0,856.0,2461.0,62.4869995117
515.0,885.0,856.0,2462.0,62.8419990539
516.0,886.0,856.0,2464.0,63.1980018615
517.0,886.0,857.0,2466.0,63.5550003051
519.0,886.0,857.0,2468.0,63.910999298
520.0,887.0,857.0,2470.0,64.2659988403
521.0,887.0,857.0,2471.0,64.6230010986
522.0,887.0,857.0,2473.0,64.9789962768
524.0,888.0,857.0,2476.0,65.3349990844
525.0,888.0,857.0,2477.0,65.691001892
527.0,888.0,857.0,2479.0,66.0479965209
528.0,888.0,857.0,2480.0,66.4039993286
529.0,889.0,858.0,2483.0,66.7610015869
531.0,889.0,858.0,2485.0,67.1159973144
532.0,889.0,858.0,2486.0,67.472000122
533.0,889.0,858.0,2488.0,67.8290023803
535.0,890.0,858.0,2490.0,68.1849975585
536.0,890.0,858.0,2492.0,68.5400009155
537.0,890.0,858.0,2493.0,68.8970031738
538.0,890.0,858.0,2495.0,69.252998352
539.0,891.0,858.0,2496.0,69.6090011596
541.0,891.0,858.0,2499.0,69.9670028686
542.0,891.0,859.0,2500.0,70.3219985961
543.0,892.0,859.0,2502.0,70.6790008544
544.0,892.0,859.0,2503.0,71.0350036621
546.0,892.0,859.0,2506.0,71.3909988403
547.0,892.0,859.0,2507.0,71.7470016479
548.0,893.0,859.0,2508.0,72.1029968261
549.0,893.0,859.0,2510.0,72.4589996337
550.0,893.0,859.0,2512.0,72.816001892
552.0,893.0,859.0,2514.0,73.1709976196
553.0,893.0,859.0,2515.0,73.5270004272
554.0,894.0,860.0,2516.0,73.8850021362
555.0,894.0,860.0,2519.0,74.2409973144
556.0,894.0,860.0,2520.0,74.5960006713
557.0,894.0,860.0,2521.0,74.9530029296
558.0,895.0,860.0,2523.0,75.3089981079
559.0,895.0,860.0,2524.0,75.6650009155
560.0,895.0,860.0,2526.0,76.0210037231
561.0,895.0,860.0,2527.0,76.3769989013
562.0,895.0,860.0,2528.0,76.7330017089
563.0,896.0,860.0,2530.0,77.0899963378
565.0,896.0,860.0,2532.0,77.4449996948
566.0,896.0,860.0,2533.0,77.8020019531
567.0,896.0,861.0,2534.0,78.158996582
567.0,896.0,861.0,2535.0,78.5149993896
569.0,897.0,861.0,2537.0,78.8720016479
569.0,897.0,861.0,2538.0,79.2269973754
570.0,897.0,861.0,2539.0,79.5830001831
571.0,897.0,861.0,2540.0,79.9400024414
572.0,897.0,861.0,2542.0,80.2959976196
573.0,897.0,861.0,2542.0,80.6510009765
574.0,898.0,861.0,2544.0,81.0080032348
574.0,898.0,861.0,2544.0,81.363998413
575.0,898.0,861.0,2545.0,81.7210006713
576.0,898.0,861.0,2547.0,82.077003479
577.0,898.0,861.0,2548.0,82.4329986572
578.0,898.0,861.0,2548.0,82.7890014648
578.0,898.0,861.0,2549.0,83.1460037231
579.0,898.0,862.0,2551.0,83.5009994506
580.0,899.0,862.0,2551.0,83.8570022583
580.0,899.0,862.0,2552.0,84.2139968872
581.0,899.0,862.0,2553.0,84.5699996948
581.0,899.0,862.0,2554.0,84.9250030517
582.0,899.0,862.0,2555.0,85.2819976806
583.0,899.0,862.0,2555.0,85.6389999389
583.0,899.0,862.0,2556.0,85.9960021972
584.0,899.0,862.0,2556.0,86.3519973754
584.0,899.0,862.0,2557.0,86.7070007324
584.0,899.0,862.0,2557.0,87.0640029907
585.0,899.0,862.0,2557.0,87.4199981689
585.0,899.0,862.0,2558.0,87.7760009765
586.0,899.0,862.0,2558.0,88.1320037841
586.0,899.0,862.0,2559.0,88.4879989624
586.0,899.0,862.0,2559.0,88.84400177
586.0,899.0,862.0,2560.0,89.2009963989
587.0,899.0,862.0,2560.0,89.5569992065
587.0,899.0,862.0,2560.0,89.9130020141
587.0,899.0,862.0,2561.0,90.269996643
587.0,899.0,862.0,2561.0,90.6259994506
588.0,899.0,862.0,2561.0,90.9810028076
588.0,899.0,862.0,2561.0,91.3379974365
588.0,899.0,862.0,2561.0,91.6940002441
588.0,899.0,862.0,2561.0,92.0500030517
588.0,899.0,862.0,2561.0,92.4069976806
588.0,899.0,862.0,2561.0,92.7620010375
588.0,899.0,862.0,2561.0,93.1179962158
588.0,899.0,862.0,2562.0,93.4759979248
588.0,899.0,862.0,2561.0,93.8320007324
588.0,899.0,862.0,2561.0,94.18800354
588.0,899.0,862.0,2561.0,94.5439987182
588.0,899.0,862.0,2561.0,94.9000015258
588.0,899.0,862.0,2561.0,95.2570037841
588.0,899.0,862.0,2560.0,95.6119995117
588.0,899.0,862.0,2560.0,95.9680023193
588.0,898.0,862.0,2560.0,96.327003479
587.0,898.0,862.0,2560.0,96.6839981079
587.0,898.0,862.0,2559.0,97.0400009155
587.0,898.0,862.0,2559.0,97.3990020751
587.0,898.0,862.0,2559.0,97.7549972534
587.0,898.0,862.0,2558.0,98.111000061
586.0,898.0,862.0,2558.0,98.4700012207
586.0,898.0,861.0,2557.0,98.8259963989
586.0,898.0,861.0,2557.0,99.1839981079
586.0,898.0,861.0,2557.0,99.5419998168
585.0,897.0,861.0,2556.0,99.8990020751
585.0,897.0,861.0,2556.0,100.2559967041
585.0,897.0,861.0,2556.0,100.6149978637
585.0,897.0,861.0,2555.0,100.9739990234
584.0,897.0,861.0,2554.0,101.3330001831
584.0,897.0,861.0,2554.0,101.6920013427
584.0,897.0,861.0,2553.0,102.0500030517
583.0,897.0,861.0,2553.0,102.408996582
583.0,896.0,861.0,2552.0,102.7679977416
582.0,896.0,861.0,2552.0,103.1269989013
582.0,896.0,861.0,2551.0,103.4850006103
582.0,896.0,861.0,2551.0,103.84400177
581.0,896.0,861.0,2549.0,104.202003479
581.0,896.0,861.0,2549.0,104.5619964599
581.0,896.0,861.0,2549.0,104.9199981689
580.0,896.0,861.0,2548.0,105.2809982299
580.0,895.0,860.0,2547.0,105.6380004882
579.0,895.0,860.0,2546.0,105.9970016479
579.0,895.0,860.0,2546.0,106.3570022583
579.0,895.0,860.0,2545.0,106.7149963378
578.0,895.0,860.0,2544.0,107.0749969482
578.0,895.0,860.0,2544.0,107.4339981079
577.0,894.0,860.0,2543.0,107.7910003662
577.0,894.0,860.0,2543.0,108.1510009765
576.0,894.0,860.0,2542.0,108.5100021362
576.0,894.0,860.0,2541.0,108.8690032958
576.0,894.0,860.0,2541.0,109.2289962768
575.0,894.0,860.0,2540.0,109.5869979858
575.0,894.0,860.0,2539.0,109.9459991455
574.0,893.0,860.0,2539.0,110.3050003051
574.0,893.0,860.0,2538.0,110.6650009155
574.0,893.0,860.0,2538.0,111.0230026245
573.0,893.0,860.0,2537.0,111.3820037841
573.0,893.0,860.0,2536.0,111.7399978637
572.0,893.0,860.0,2536.0,112.0989990234
572.0,893.0,859.0,2535.0,112.4589996337
571.0,892.0,859.0,2534.0,112.8170013427
571.0,892.0,859.0,2533.0,113.1770019531
570.0,892.0,859.0,2532.0,113.5360031127
570.0,892.0,859.0,2532.0,113.8939971923
569.0,892.0,859.0,2531.0,114.2539978027
569.0,891.0,859.0,2530.0,114.6129989624
569.0,891.0,859.0,2530.0,114.9710006713
568.0,891.0,859.0,2529.0,115.330001831
568.0,891.0,859.0,2528.0,115.6890029907
567.0,891.0,859.0,2527.0,116.049003601
567.0,891.0,859.0,2527.0,116.4069976806
567.0,891.0,859.0,2526.0,116.7659988403
566.0,890.0,859.0,2526.0,117.1259994506
566.0,890.0,859.0,2525.0,117.486000061
565.0,890.0,858.0,2524.0,117.84400177
565.0,890.0,858.0,2524.0,118.2030029296
564.0,890.0,858.0,2523.0,118.5619964599
564.0,889.0,858.0,2522.0,118.9199981689
564.0,889.0,858.0,2522.0,119.2799987792
563.0,889.0,858.0,2521.0,119.6389999389
563.0,889.0,858.0,2520.0,119.9970016479
562.0,889.0,858.0,2520.0,120.3560028076
562.0,889.0,858.0,2519.0,120.7139968872
562.0,889.0,858.0,2519.0,121.0749969482
561.0,889.0,858.0,2518.0,121.4339981079
561.0,888.0,858.0,2517.0,121.7929992675
