R,G,B,C,Time
379.0,677.0,737.0,1971.0,24.0699996948
379.0,677.0,737.0,1971.0,24.4239997863
379.0,677.0,737.0,1971.0,24.7779998779
379.0,677.0,737.0,1972.0,25.1319999694
379.0,677.0,737.0,1972.0,25.486000061
379.0,677.0,737.0,1972.0,25.8400001525
380.0,677.0,737.0,1972.0,26.1949996948
380.0,677.0,737.0,1972.0,26.5480003356
380.0,677.0,737.0,1973.0,26.9029998779
380.0,677.0,737.0,1973.0,27.2569999694
381.0,677.0,737.0,1973.0,27.611000061
381.0,678.0,737.0,1974.0,27.9650001525
381.0,678.0,737.0,1974.0,28.3190002441
381.0,678.0,737.0,1974.0,28.6739997863
381.0,678.0,737.0,1975.0,29.0270004272
382.0,678.0,737.0,1975.0,29.3810005187
382.0,678.0,737.0,1976.0,29.7350006103
382.0,678.0,737.0,1976.0,30.0900001525
383.0,678.0,737.0,1976.0,30.4430007934
383.0,678.0,737.0,1977.0,30.7980003356
383.0,679.0,737.0,1977.0,31.1529998779
383.0,679.0,737.0,1977.0,31.5069999694
384.0,679.0,737.0,1978.0,31.8600006103
384.0,679.0,737.0,1979.0,32.2150001525
384.0,679.0,737.0,1979.0,32.5690002441
385.0,679.0,737.0,1979.0,32.922000885
385.0,679.0,737.0,1980.0,33.2760009765
385.0,680.0,737.0,1981.0,33.6310005187
386.0,680.0,737.0,1982.0,33.9850006103
386.0,680.0,737.0,1982.0,34.3380012512
387.0,680.0,737.0,1982.0,34.6949996948
387.0,680.0,737.0,1983.0,35.049999237
387.0,680.0,737.0,1984.0,35.4049987792
388.0,681.0,737.0,1984.0,35.7599983215
388.0,681.0,737.0,1985.0,36.1150016784
389.0,681.0,737.0,1986.0,36.4700012207
389.0,681.0,737.0,1986.0,36.8260002136
390.0,681.0,737.0,1987.0,37.1800003051
390.0,681.0,737.0,1988.0,37.5349998474
391.0,682.0,737.0,1988.0,37.8909988403
391.0,682.0,737.0,1989.0,38.2459983825
392.0,682.0,737.0,1990.0,38.6010017395
392.0,682.0,737.0,1991.0,38.9570007324
393.0,682.0,737.0,1992.0,39.3120002746
393.0,683.0,737.0,1992.0,39.6669998168
394.0,683.0,737.0,1993.0,40.0219993591
394.0,683.0,737.0,1994.0,40.3769989013
395.0,683.0,737.0,1995.0,40.7319984436
395.0,683.0,737.0,1996.0,41.0870018005
396.0,684.0,737.0,1997.0,41.4420013427
397.0,684.0,737.0,1998.0,41.797000885
397.0,684.0,737.0,1999.0,42.1529998779
398.0,684.0,737.0,2000.0,42.5079994201
398.0,685.0,737.0,2001.0,42.8629989624
399.0,685.0,737.0,2002.0,43.21900177
400.0,685.0,738.0,2003.0,43.5740013122
401.0,685.0,738.0,2004.0,43.9280014038
401.0,685.0,738.0,2005.0,44.283000946
402.0,686.0,738.0,2006.0,44.6389999389
403.0,686.0,738.0,2007.0,44.9939994812
404.0,686.0,738.0,2009.0,45.3479995727
404.0,686.0,738.0,2009.0,45.7039985656
405.0,687.0,738.0,2011.0,46.0589981079
406.0,687.0,738.0,2012.0,46.4150009155
407.0,687.0,738.0,2013.0,46.7700004577
408.0,687.0,738.0,2014.0,47.125
409.0,688.0,738.0,2016.0,47.4799995422
410.0,688.0,738.0,2017.0,47.8359985351
411.0,688.0,738.0,2019.0,48.1899986267
411.0,689.0,739.0,2020.0,48.5449981689
412.0,689.0,739.0,2021.0,48.9010009765
413.0,689.0,739.0,2022.0,49.2560005187
414.0,689.0,739.0,2024.0,49.6100006103
415.0,690.0,739.0,2026.0,49.9659996032
416.0,690.0,739.0,2027.0,50.3219985961
417.0,690.0,739.0,2028.0,50.6769981384
418.0,691.0,739.0,2030.0,51.0320014953
419.0,691.0,739.0,2031.0,51.3870010375
420.0,691.0,739.0,2033.0,51.7420005798
421.0,691.0,739.0,2034.0,52.0979995727
422.0,691.0,740.0,2035.0,52.4519996643
424.0,692.0,740.0,2038.0,52.8069992065
425.0,692.0,740.0,2039.0,53.1629981994
426.0,692.0,740.0,2040.0,53.5180015563
427.0,693.0,740.0,2042.0,53.8720016479
428.0,693.0,740.0,2044.0,54.2290000915
429.0,693.0,740.0,2046.0,54.5839996337
430.0,694.0,740.0,2047.0,54.938999176
431.0,694.0,740.0,2049.0,55.2939987182
433.0,694.0,741.0,2051.0,55.6489982604
434.0,694.0,741.0,2053.0,56.0040016174
435.0,695.0,741.0,2054.0,56.3580017089
436.0,695.0,741.0,2056.0,56.7140007019
438.0,695.0,741.0,2057.0,57.0690002441
439.0,696.0,741.0,2059.0,57.4239997863
440.0,696.0,741.0,2061.0,57.7789993286
442.0,696.0,741.0,2063.0,58.1349983215
443.0,696.0,741.0,2064.0,58.4900016784
445.0,697.0,742.0,2067.0,58.8460006713
446.0,697.0,742.0,2069.0,59.2000007629
447.0,697.0,742.0,2071.0,59.5550003051
448.0,698.0,742.0,2072.0,59.910999298
450.0,698.0,742.0,2075.0,60.2659988403
452.0,698.0,742.0,2077.0,60.6199989318
453.0,699.0,742.0,2078.0,60.9760017395
454.0,699.0,743.0,2080.0,61.3310012817
455.0,699.0,743.0,2082.0,61.6870002746
457.0,700.0,743.0,2085.0,62.0439987182
459.0,700.0,743.0,2087.0,62.4000015258
460.0,700.0,743.0,2088.0,62.7560005187
461.0,700.0,743.0,2090.0,63.1129989624
463.0,701.0,743.0,2092.0,63.4679985046
464.0,701.0,744.0,2094.0,63.8240013122
466.0,701.0,744.0,2096.0,64.1809997558
467.0,701.0,744.0,2098.0,64.5370025634
469.0,702.0,744.0,2100.0,64.891998291
470.0,702.0,744.0,2102.0,65.2490005493
472.0,702.0,744.0,2104.0,65.6050033569
473.0,702.0,744.0,2105.0,65.9629974365
474.0,702.0,744.0,2107.0,66.3190002441
476.0,703.0,744.0,2109.0,66.674003601
477.0,703.0,745.0,2111.0,67.0309982299
479.0,703.0,745.0,2113.0,67.3870010375
480.0,704.0,745.0,2114.0,67.7429962158
482.0,704.0,745.0,2117.0,68.0989990234
483.0,704.0,745.0,2119.0,68.455001831
484.0,704.0,745.0,2120.0,68.8109970092
486.0,705.0,745.0,2122.0,69.1679992675
487.0,705.0,745.0,2124.0,69.5230026245
489.0,705.0,746.0,2126.0,69.8799972534
490.0,705.0,746.0,2128.0,70.2369995117
491.0,705.0,746.0,2129.0,70.5930023193
493.0,705.0,746.0,2131.0,70.9479980468
494.0,706.0,746.0,2133.0,71.3050003051
495.0,706.0,746.0,2134.0,71.6610031127
496.0,706.0,746.0,2136.0,72.016998291
498.0,706.0,746.0,2137.0,72.3730010986
499.0,706.0,747.0,2140.0,72.7289962768
500.0,707.0,747.0,2141.0,73.0859985351
502.0,707.0,747.0,2142.0,73.4420013427
503.0,707.0,747.0,2144.0,73.7979965209
504.0,707.0,747.0,2145.0,74.1549987792
505.0,707.0,747.0,2147.0,74.5110015869
506.0,707.0,747.0,2148.0,74.8669967651
507.0,707.0,747.0,2149.0,75.2239990234
508.0,708.0,747.0,2151.0,75.5790023803
509.0,708.0,747.0,2152.0,75.9349975585
510.0,708.0,747.0,2153.0,76.2919998168
511.0,708.0,748.0,2154.0,76.6480026245
512.0,708.0,748.0,2156.0,77.002998352
513.0,708.0,748.0,2157.0,77.3600006103
514.0,708.0,748.0,2157.0,77.7170028686
515.0,708.0,748.0,2158.0,78.0729980468
515.0,708.0,748.0,2159.0,78.4290008544
517.0,708.0,748.0,2161.0,78.7850036621
517.0,708.0,748.0,2161.0,79.1409988403
518.0,708.0,748.0,2161.0,79.4980010986
518.0,708.0,748.0,2162.0,79.8529968261
519.0,708.0,748.0,2163.0,80.2089996337
520.0,708.0,748.0,2164.0,80.566001892
520.0,708.0,748.0,2164.0,80.9219970703
521.0,708.0,748.0,2165.0,81.2779998779
522.0,708.0,748.0,2166.0,81.6350021362
522.0,708.0,748.0,2166.0,81.9909973144
522.0,708.0,748.0,2166.0,82.3479995727
523.0,708.0,748.0,2167.0,82.7030029296
523.0,708.0,748.0,2167.0,83.0589981079
524.0,708.0,748.0,2168.0,83.4160003662
524.0,708.0,748.0,2168.0,83.7720031738
524.0,708.0,748.0,2168.0,84.1269989013
525.0,708.0,748.0,2168.0,84.4840011596
525.0,708.0,748.0,2169.0,84.8399963378
525.0,708.0,748.0,2169.0,85.1959991455
525.0,708.0,748.0,2169.0,85.5530014038
526.0,708.0,748.0,2169.0,85.908996582
526.0,708.0,748.0,2169.0,86.2649993896
526.0,708.0,748.0,2170.0,86.6220016479
526.0,708.0,748.0,2170.0,86.9779968261
526.0,708.0,748.0,2169.0,87.3330001831
526.0,708.0,748.0,2170.0,87.6900024414
527.0,708.0,748.0,2170.0,88.0459976196
527.0,708.0,748.0,2170.0,88.4029998779
527.0,708.0,748.0,2170.0,88.7580032348
527.0,708.0,748.0,2170.0,89.113998413
527.0,708.0,748.0,2170.0,89.472000122
527.0,707.0,748.0,2169.0,89.8280029296
527.0,707.0,748.0,2170.0,90.1829986572
527.0,707.0,748.0,2169.0,90.5400009155
527.0,707.0,748.0,2169.0,90.8960037231
527.0,707.0,748.0,2169.0,91.2519989013
527.0,707.0,748.0,2169.0,91.6080017089
527.0,707.0,748.0,2169.0,91.9639968872
527.0,707.0,748.0,2169.0,92.3199996948
527.0,707.0,748.0,2169.0,92.6770019531
527.0,707.0,748.0,2168.0,93.0319976806
527.0,707.0,748.0,2168.0,93.3889999389
527.0,707.0,748.0,2168.0,93.7480010986
526.0,707.0,748.0,2168.0,94.1050033569
526.0,707.0,748.0,2168.0,94.4619979858
526.0,707.0,748.0,2168.0,94.8190002441
526.0,706.0,748.0,2167.0,95.1750030517
526.0,706.0,748.0,2167.0,95.5319976806
526.0,706.0,748.0,2166.0,95.8880004882
525.0,706.0,748.0,2166.0,96.2450027465
525.0,706.0,748.0,2166.0,96.6029968261
525.0,706.0,748.0,2166.0,96.9599990844
525.0,706.0,748.0,2165.0,97.3180007934
525.0,706.0,748.0,2165.0,97.6760025024
524.0,706.0,748.0,2165.0,98.0329971313
524.0,706.0,748.0,2164.0,98.3909988403
524.0,706.0,748.0,2164.0,98.7490005493
524.0,706.0,748.0,2163.0,99.1060028076
523.0,706.0,748.0,2163.0,99.4629974365
523.0,706.0,748.0,2163.0,99.8209991455
523.0,705.0,748.0,2162.0,100.1790008544
523.0,705.0,748.0,2162.0,100.5370025634
522.0,705.0,748.0,2162.0,100.894996643
522.0,705.0,748.0,2161.0,101.2549972534
521.0,705.0,748.0,2161.0,101.6129989624
521.0,705.0,748.0,2161.0,101.9729995727
521.0,705.0,748.0,2160.0,102.3310012817
520.0,705.0,747.0,2159.0,102.68800354
520.0,705.0,747.0,2159.0,103.0479965209
520.0,705.0,747.0,2158.0,103.4059982299
520.0,705.0,747.0,2158.0,103.7659988403
519.0,705.0,747.0,2158.0,104.1240005493
519.0,705.0,747.0,2157.0,104.4820022583
518.0,705.0,747.0,2157.0,104.8410034179
518.0,705.0,747.0,2156.0,105.1999969482
518.0,702.0,745.0,2151.0,105.5599975585
518.0,702.0,745.0,2151.0,105.9189987182
518.0,702.0,745.0,2150.0,106.2770004272
517.0,702.0,745.0,2150.0,106.6370010375
517.0,702.0,744.0,2149.0,106.9950027465
517.0,702.0,744.0,2148.0,107.3550033569
516.0,701.0,744.0,2148.0,107.7139968872
516.0,701.0,744.0,2147.0,108.0729980468
515.0,701.0,744.0,2147.0,108.4319992065
515.0,701.0,744.0,2146.0,108.7910003662
515.0,701.0,744.0,2146.0,109.1520004272
514.0,701.0,744.0,2145.0,109.5110015869
514.0,701.0,744.0,2145.0,109.8700027465
514.0,701.0,744.0,2145.0,110.2279968261
514.0,701.0,744.0,2144.0,110.5869979858
513.0,701.0,744.0,2144.0,110.9459991455
513.0,701.0,744.0,2143.0,111.3050003051
513.0,701.0,744.0,2143.0,111.6630020141
512.0,701.0,744.0,2143.0,112.0210037231
512.0,701.0,744.0,2142.0,112.3799972534
512.0,701.0,744.0,2142.0,112.738998413
511.0,700.0,744.0,2141.0,113.0989990234
511.0,700.0,744.0,2141.0,113.4570007324
511.0,700.0,744.0,2141.0,113.8150024414
510.0,700.0,744.0,2140.0,114.1750030517
510.0,700.0,744.0,2140.0,114.5329971313
510.0,700.0,744.0,2140.0,114.891998291
509.0,700.0,744.0,2139.0,115.25
509.0,700.0,744.0,2139.0,115.6080017089
509.0,700.0,744.0,2139.0,115.9680023193
509.0,700.0,744.0,2138.0,116.3259963989
508.0,700.0,743.0,2138.0,116.6839981079
508.0,700.0,743.0,2137.0,117.0439987182
508.0,700.0,743.0,2137.0,117.4020004272
507.0,700.0,743.0,2136.0,117.7620010375
507.0,700.0,743.0,2136.0,118.1200027465
507.0,700.0,743.0,2136.0,118.4779968261
507.0,700.0,743.0,2136.0,118.8369979858
506.0,700.0,743.0,2135.0,119.1949996948
506.0,700.0,743.0,2135.0,119.5540008544
506.0,699.0,743.0,2134.0,119.9130020141
505.0,699.0,743.0,2134.0,120.269996643
505.0,699.0,743.0,2134.0,120.6299972534
505.0,699.0,743.0,2133.0,120.988998413
504.0,699.0,743.0,2132.0,121.3479995727
504.0,699.0,743.0,2132.0,121.7070007324
503.0,699.0,743.0,2131.0,122.0640029907
503.0,699.0,743.0,2131.0,122.424003601
503.0,699.0,743.0,2131.0,122.7819976806
503.0,699.0,743.0,2131.0,123.141998291
503.0,699.0,743.0,2131.0,123.5
503.0,699.0,743.0,2131.0,123.8570022583
503.0,699.0,743.0,2130.0,124.2170028686
502.0,699.0,743.0,2130.0,124.5749969482
502.0,699.0,743.0,2130.0,124.9349975585
502.0,699.0,743.0,2129.0,125.2939987182
502.0,699.0,743.0,2129.0,125.6520004272
501.0,699.0,743.0,2129.0,126.0100021362
501.0,699.0,743.0,2129.0,126.3679962158
501.0,699.0,743.0,2129.0,126.7259979248
501.0,699.0,743.0,2128.0,127.0849990844
501.0,699.0,743.0,2128.0,127.4430007934
500.0,699.0,743.0,2127.0,127.8010025024
500.0,698.0,743.0,2127.0,128.1600036621
500.0,698.0,742.0,2127.0,128.5189971923
500.0,698.0,743.0,2127.0,128.8780059814
499.0,698.0,742.0,2126.0,129.2359924316
499.0,698.0,742.0,2126.0,129.5950012207
499.0,698.0,742.0,2126.0,129.9530029296
499.0,698.0,742.0,2125.0,130.3119964599
499.0,698.0,742.0,2125.0,130.671005249
498.0,698.0,742.0,2125.0,131.029006958
498.0,698.0,742.0,2125.0,131.3869934082
498.0,698.0,742.0,2125.0,131.7449951171
498.0,698.0,742.0,2124.0,132.1049957275
498.0,698.0,742.0,2124.0,132.4620056152
497.0,698.0,742.0,2124.0,132.8220062255
497.0,698.0,742.0,2124.0,133.1799926757
497.0,698.0,742.0,2123.0,133.5390014648
497.0,698.0,742.0,2123.0,133.8979949951
497.0,698.0,742.0,2123.0,134.2550048828
497.0,698.0,742.0,2123.0,134.613998413
496.0,698.0,742.0,2123.0,134.9730072021
496.0,698.0,742.0,2122.0,135.3309936523
496.0,698.0,742.0,2122.0,135.6900024414
496.0,698.0,742.0,2122.0,136.0469970703
496.0,698.0,742.0,2122.0,136.4049987792
495.0,698.0,742.0,2121.0,136.7649993896
495.0,698.0,742.0,2121.0,137.1230010986
495.0,698.0,742.0,2121.0,137.4819946289
495.0,698.0,742.0,2120.0,137.8390045166
495.0,698.0,742.0,2120.0,138.1990051269
495.0,698.0,742.0,2120.0,138.5570068359
494.0,697.0,742.0,2120.0,138.9149932861
494.0,697.0,742.0,2120.0,139.2740020751
494.0,698.0,742.0,2120.0,139.6320037841
494.0,697.0,742.0,2119.0,139.9909973144
494.0,697.0,742.0,2119.0,140.3489990234
494.0,697.0,742.0,2119.0,140.7079925537
493.0,697.0,742.0,2118.0,141.067993164
493.0,697.0,742.0,2118.0,141.4250030517
493.0,697.0,742.0,2118.0,141.783996582
493.0,697.0,742.0,2118.0,142.141998291
493.0,697.0,742.0,2118.0,142.4989929199
492.0,697.0,742.0,2117.0,142.8580017089
492.0,697.0,742.0,2117.0,143.2160034179
492.0,697.0,742.0,2117.0,143.5749969482
492.0,697.0,742.0,2117.0,143.9329986572
