R,G,B,C,Time
618.0,746.0,755.0,2321.0,86.75
618.0,746.0,755.0,2321.0,87.1070022583
618.0,746.0,755.0,2320.0,87.4639968872
618.0,746.0,755.0,2320.0,87.8199996948
617.0,746.0,755.0,2319.0,88.1770019531
617.0,746.0,755.0,2319.0,88.5350036621
617.0,746.0,755.0,2319.0,88.891998291
617.0,745.0,755.0,2318.0,89.2490005493
617.0,745.0,755.0,2317.0,89.6070022583
616.0,745.0,755.0,2317.0,89.9660034179
616.0,745.0,755.0,2317.0,90.3219985961
616.0,745.0,755.0,2316.0,90.6800003051
615.0,745.0,755.0,2315.0,91.0380020141
615.0,745.0,755.0,2315.0,91.3960037231
615.0,745.0,754.0,2314.0,91.7539978027
614.0,744.0,754.0,2314.0,92.111000061
614.0,744.0,754.0,2313.0,92.4680023193
613.0,744.0,754.0,2312.0,92.827003479
613.0,744.0,754.0,2312.0,93.1839981079
613.0,744.0,754.0,2311.0,93.5439987182
612.0,744.0,754.0,2311.0,93.9000015258
612.0,744.0,754.0,2311.0,94.2580032348
611.0,744.0,754.0,2310.0,94.6159973144
611.0,743.0,754.0,2309.0,94.9739990234
610.0,743.0,754.0,2308.0,95.330001831
610.0,743.0,754.0,2308.0,95.6890029907
610.0,743.0,754.0,2307.0,96.0469970703
609.0,743.0,754.0,2306.0,96.4049987792
609.0,743.0,754.0,2306.0,96.7630004882
608.0,743.0,754.0,2305.0,97.1190032958
608.0,743.0,754.0,2304.0,97.4789962768
607.0,743.0,754.0,2304.0,97.8369979858
607.0,742.0,754.0,2303.0,98.1949996948
606.0,742.0,753.0,2302.0,98.5520019531
606.0,742.0,753.0,2302.0,98.9100036621
605.0,742.0,753.0,2301.0,99.2679977416
605.0,742.0,753.0,2300.0,99.6259994506
604.0,742.0,753.0,2299.0,99.9850006103
604.0,742.0,753.0,2299.0,100.3420028686
603.0,741.0,753.0,2298.0,100.6999969482
603.0,741.0,753.0,2297.0,101.0599975585
602.0,741.0,753.0,2297.0,101.4199981689
602.0,741.0,753.0,2296.0,101.7789993286
601.0,741.0,753.0,2295.0,102.1370010375
601.0,741.0,753.0,2294.0,102.4960021972
600.0,741.0,753.0,2294.0,102.8550033569
600.0,741.0,753.0,2293.0,103.2139968872
599.0,741.0,753.0,2292.0,103.5739974975
599.0,740.0,753.0,2292.0,103.9319992065
598.0,740.0,753.0,2291.0,104.2900009155
598.0,740.0,752.0,2290.0,104.6500015258
597.0,740.0,752.0,2290.0,105.0090026855
597.0,740.0,752.0,2289.0,105.3690032958
