R,G,B,C,Time
380.0,573.0,614.0,1711.0,36.0629997253
380.0,573.0,614.0,1711.0,36.4189987182
380.0,574.0,614.0,1711.0,36.7729988098
380.0,574.0,614.0,1712.0,37.127998352
380.0,574.0,614.0,1712.0,37.4840011596
380.0,574.0,614.0,1712.0,37.8390007019
381.0,574.0,614.0,1712.0,38.1930007934
381.0,574.0,614.0,1712.0,38.549999237
381.0,574.0,614.0,1713.0,38.9049987792
381.0,574.0,614.0,1713.0,39.2599983215
381.0,574.0,614.0,1713.0,39.613998413
381.0,574.0,614.0,1713.0,39.9700012207
381.0,574.0,614.0,1714.0,40.3250007629
382.0,574.0,614.0,1714.0,40.6800003051
382.0,574.0,614.0,1714.0,41.0349998474
382.0,574.0,614.0,1714.0,41.3899993896
382.0,574.0,614.0,1714.0,41.7449989318
382.0,574.0,614.0,1714.0,42.1010017395
382.0,574.0,614.0,1714.0,42.4560012817
382.0,574.0,614.0,1714.0,42.8110008239
382.0,574.0,614.0,1715.0,43.1669998168
383.0,574.0,614.0,1715.0,43.5209999084
383.0,574.0,614.0,1715.0,43.8759994506
383.0,574.0,614.0,1715.0,44.2319984436
383.0,574.0,614.0,1715.0,44.5870018005
383.0,574.0,614.0,1716.0,44.941001892
383.0,574.0,614.0,1716.0,45.297000885
383.0,575.0,614.0,1716.0,45.6520004272
384.0,575.0,614.0,1716.0,46.0069999694
384.0,575.0,614.0,1716.0,46.3629989624
384.0,575.0,614.0,1717.0,46.7179985046
384.0,575.0,614.0,1717.0,47.0730018615
384.0,575.0,614.0,1717.0,47.4290008544
384.0,575.0,614.0,1718.0,47.783000946
385.0,575.0,614.0,1718.0,48.1380004882
385.0,575.0,614.0,1718.0,48.4939994812
385.0,575.0,614.0,1718.0,48.8489990234
385.0,575.0,614.0,1719.0,49.2029991149
385.0,575.0,614.0,1719.0,49.5589981079
386.0,575.0,614.0,1719.0,49.9140014648
386.0,575.0,614.0,1719.0,50.2700004577
386.0,575.0,614.0,1719.0,50.625
386.0,575.0,614.0,1720.0,50.9799995422
386.0,575.0,614.0,1720.0,51.3349990844
386.0,575.0,614.0,1720.0,51.691001892
387.0,575.0,614.0,1721.0,52.0449981689
387.0,575.0,614.0,1721.0,52.4000015258
387.0,576.0,614.0,1721.0,52.7550010681
387.0,576.0,614.0,1721.0,53.111000061
387.0,576.0,614.0,1722.0,53.4650001525
388.0,576.0,614.0,1722.0,53.8199996948
388.0,576.0,614.0,1722.0,54.1769981384
388.0,576.0,614.0,1723.0,54.5320014953
388.0,576.0,614.0,1723.0,54.8860015869
388.0,576.0,614.0,1723.0,55.2420005798
388.0,576.0,614.0,1723.0,55.597000122
389.0,576.0,614.0,1724.0,55.9519996643
389.0,576.0,614.0,1724.0,56.3069992065
389.0,576.0,615.0,1725.0,56.6619987487
389.0,576.0,615.0,1725.0,57.016998291
390.0,576.0,614.0,1725.0,57.3730010986
390.0,576.0,614.0,1725.0,57.7270011901
390.0,576.0,615.0,1726.0,58.0830001831
390.0,577.0,615.0,1726.0,58.438999176
390.0,576.0,615.0,1726.0,58.7939987182
391.0,577.0,615.0,1727.0,59.1479988098
391.0,577.0,615.0,1727.0,59.5040016174
391.0,577.0,615.0,1727.0,59.8590011596
391.0,577.0,615.0,1728.0,60.2130012512
392.0,577.0,615.0,1728.0,60.5690002441
392.0,577.0,615.0,1728.0,60.9239997863
392.0,577.0,615.0,1729.0,61.2789993286
392.0,577.0,615.0,1729.0,61.6339988708
393.0,577.0,615.0,1730.0,61.9900016784
393.0,577.0,615.0,1730.0,62.3450012207
393.0,577.0,615.0,1730.0,62.7010002136
393.0,577.0,615.0,1730.0,63.0550003051
394.0,577.0,615.0,1731.0,63.4099998474
394.0,578.0,615.0,1731.0,63.7659988403
394.0,578.0,615.0,1732.0,64.1210021972
394.0,578.0,615.0,1732.0,64.4749984741
395.0,578.0,615.0,1732.0,64.830001831
395.0,578.0,615.0,1733.0,65.1859970092
395.0,578.0,615.0,1733.0,65.5410003662
396.0,578.0,615.0,1734.0,65.8960037231
396.0,578.0,615.0,1734.0,66.2519989013
396.0,578.0,615.0,1735.0,66.6070022583
397.0,578.0,615.0,1735.0,66.9619979858
397.0,578.0,615.0,1735.0,67.3170013427
397.0,578.0,615.0,1736.0,67.6719970703
397.0,578.0,615.0,1736.0,68.0270004272
398.0,579.0,615.0,1737.0,68.3830032348
398.0,579.0,615.0,1737.0,68.7369995117
398.0,579.0,615.0,1737.0,69.0920028686
399.0,579.0,616.0,1738.0,69.4479980468
399.0,579.0,616.0,1739.0,69.8040008544
399.0,579.0,616.0,1739.0,70.1579971313
400.0,579.0,616.0,1739.0,70.5139999389
400.0,579.0,616.0,1740.0,70.8690032958
400.0,579.0,616.0,1740.0,71.2239990234
401.0,579.0,616.0,1741.0,71.5790023803
401.0,579.0,616.0,1741.0,71.9339981079
401.0,579.0,616.0,1741.0,72.2890014648
402.0,579.0,616.0,1742.0,72.644996643
402.0,580.0,616.0,1742.0,72.9990005493
402.0,580.0,616.0,1743.0,73.3539962768
403.0,580.0,616.0,1743.0,73.7109985351
403.0,580.0,616.0,1744.0,74.066001892
403.0,580.0,616.0,1745.0,74.4199981689
404.0,580.0,616.0,1745.0,74.7760009765
404.0,580.0,616.0,1745.0,75.1309967041
404.0,580.0,616.0,1746.0,75.4850006103
405.0,580.0,616.0,1747.0,75.8410034179
405.0,580.0,616.0,1747.0,76.1959991455
406.0,580.0,616.0,1748.0,76.5510025024
406.0,581.0,616.0,1748.0,76.9049987792
406.0,581.0,616.0,1749.0,77.2610015869
407.0,581.0,616.0,1749.0,77.6169967651
407.0,581.0,616.0,1750.0,77.972000122
407.0,581.0,616.0,1750.0,78.327003479
408.0,581.0,616.0,1751.0,78.6819992065
408.0,581.0,616.0,1751.0,79.0370025634
409.0,581.0,616.0,1752.0,79.3929977416
409.0,581.0,616.0,1752.0,79.7470016479
409.0,581.0,616.0,1753.0,80.1019973754
410.0,581.0,616.0,1753.0,80.4580001831
410.0,581.0,617.0,1754.0,80.81300354
411.0,582.0,617.0,1755.0,81.1669998168
411.0,582.0,617.0,1755.0,81.5240020751
411.0,582.0,617.0,1756.0,81.8789978027
412.0,582.0,617.0,1756.0,82.2340011596
412.0,582.0,617.0,1757.0,82.5889968872
413.0,582.0,617.0,1757.0,82.9440002441
413.0,582.0,617.0,1758.0,83.299003601
413.0,582.0,617.0,1759.0,83.6549987792
414.0,582.0,617.0,1760.0,84.0090026855
414.0,583.0,617.0,1760.0,84.363998413
415.0,583.0,617.0,1761.0,84.7200012207
415.0,583.0,617.0,1761.0,85.0749969482
416.0,583.0,617.0,1762.0,85.4300003051
416.0,583.0,617.0,1763.0,85.7860031127
417.0,583.0,617.0,1763.0,86.1409988403
417.0,583.0,617.0,1764.0,86.4960021972
418.0,583.0,617.0,1765.0,86.8509979248
418.0,583.0,617.0,1765.0,87.2060012817
419.0,583.0,617.0,1766.0,87.5609970092
419.0,583.0,617.0,1766.0,87.9169998168
419.0,584.0,617.0,1767.0,88.2710037231
420.0,584.0,618.0,1768.0,88.6259994506
420.0,584.0,618.0,1768.0,88.9820022583
421.0,584.0,618.0,1769.0,89.3379974365
421.0,584.0,618.0,1769.0,89.6920013427
422.0,584.0,618.0,1770.0,90.0479965209
422.0,584.0,618.0,1771.0,90.4029998779
423.0,584.0,618.0,1772.0,90.7580032348
423.0,584.0,618.0,1772.0,91.1119995117
424.0,584.0,618.0,1773.0,91.4680023193
424.0,585.0,618.0,1774.0,91.8229980468
425.0,585.0,618.0,1774.0,92.1770019531
425.0,585.0,618.0,1775.0,92.5329971313
426.0,585.0,618.0,1776.0,92.8880004882
426.0,585.0,618.0,1777.0,93.2440032958
427.0,585.0,618.0,1777.0,93.5989990234
427.0,585.0,618.0,1778.0,93.9540023803
428.0,585.0,618.0,1778.0,94.3089981079
428.0,585.0,619.0,1779.0,94.6650009155
429.0,586.0,619.0,1780.0,95.0189971923
429.0,586.0,619.0,1781.0,95.3740005493
430.0,586.0,619.0,1781.0,95.7300033569
430.0,586.0,619.0,1782.0,96.0849990844
431.0,586.0,619.0,1783.0,96.4390029907
431.0,586.0,619.0,1783.0,96.7949981689
432.0,586.0,619.0,1784.0,97.1510009765
432.0,586.0,619.0,1785.0,97.5059967041
433.0,586.0,619.0,1786.0,97.861000061
433.0,586.0,619.0,1786.0,98.2160034179
434.0,587.0,619.0,1787.0,98.5709991455
434.0,587.0,619.0,1788.0,98.9270019531
435.0,587.0,619.0,1788.0,99.2809982299
435.0,587.0,619.0,1789.0,99.6360015869
436.0,587.0,619.0,1790.0,99.9919967651
436.0,587.0,619.0,1790.0,100.347000122
437.0,587.0,619.0,1791.0,100.702003479
438.0,587.0,619.0,1792.0,101.0599975585
438.0,587.0,619.0,1792.0,101.4160003662
439.0,587.0,619.0,1793.0,101.7720031738
439.0,588.0,619.0,1794.0,102.127998352
440.0,588.0,620.0,1795.0,102.4840011596
440.0,588.0,620.0,1795.0,102.8399963378
441.0,588.0,620.0,1796.0,103.1969985961
441.0,588.0,620.0,1797.0,103.5520019531
442.0,588.0,620.0,1798.0,103.9079971313
442.0,588.0,620.0,1798.0,104.2649993896
443.0,588.0,620.0,1799.0,104.6210021972
443.0,588.0,620.0,1799.0,104.9779968261
444.0,588.0,620.0,1801.0,105.3339996337
445.0,589.0,620.0,1801.0,105.6900024414
445.0,589.0,620.0,1802.0,106.0459976196
445.0,589.0,620.0,1802.0,106.4029998779
446.0,589.0,620.0,1803.0,106.7580032348
447.0,589.0,620.0,1804.0,107.1159973144
447.0,589.0,620.0,1805.0,107.4729995727
448.0,589.0,620.0,1805.0,107.830001831
448.0,589.0,620.0,1806.0,108.1869964599
449.0,589.0,620.0,1807.0,108.5439987182
449.0,589.0,620.0,1808.0,108.9020004272
450.0,589.0,620.0,1808.0,109.2600021362
450.0,590.0,620.0,1809.0,109.6169967651
451.0,590.0,621.0,1810.0,109.9739990234
452.0,590.0,621.0,1811.0,110.3310012817
452.0,590.0,621.0,1811.0,110.68800354
453.0,590.0,621.0,1812.0,111.0459976196
453.0,590.0,621.0,1813.0,111.4020004272
454.0,590.0,621.0,1814.0,111.7590026855
454.0,590.0,621.0,1814.0,112.1169967651
455.0,590.0,621.0,1815.0,112.4739990234
455.0,591.0,621.0,1816.0,112.8320007324
456.0,591.0,621.0,1816.0,113.1890029907
456.0,591.0,621.0,1817.0,113.5459976196
457.0,591.0,621.0,1818.0,113.9039993286
458.0,591.0,621.0,1818.0,114.2610015869
458.0,591.0,621.0,1819.0,114.6169967651
458.0,591.0,621.0,1820.0,114.9749984741
459.0,591.0,621.0,1820.0,115.3320007324
460.0,591.0,621.0,1821.0,115.6890029907
460.0,591.0,621.0,1822.0,116.0459976196
461.0,591.0,621.0,1822.0,116.4029998779
461.0,591.0,621.0,1823.0,116.7620010375
461.0,592.0,621.0,1824.0,117.1190032958
462.0,592.0,622.0,1824.0,117.4759979248
463.0,592.0,622.0,1825.0,117.8330001831
463.0,592.0,622.0,1825.0,118.1900024414
463.0,592.0,622.0,1826.0,118.5469970703
464.0,592.0,622.0,1827.0,118.9049987792
464.0,592.0,622.0,1828.0,119.2610015869
465.0,592.0,622.0,1828.0,119.6190032958
465.0,592.0,622.0,1829.0,119.9759979248
466.0,592.0,622.0,1830.0,120.3330001831
466.0,592.0,622.0,1830.0,120.6920013427
467.0,593.0,622.0,1831.0,121.0479965209
467.0,593.0,622.0,1831.0,121.4049987792
468.0,593.0,622.0,1832.0,121.7630004882
468.0,593.0,622.0,1833.0,122.1200027465
469.0,593.0,622.0,1833.0,122.4769973754
469.0,593.0,622.0,1834.0,122.8339996337
470.0,593.0,622.0,1835.0,123.191001892
470.0,593.0,622.0,1835.0,123.549003601
471.0,593.0,622.0,1836.0,123.9049987792
471.0,593.0,622.0,1836.0,124.2620010375
472.0,593.0,622.0,1837.0,124.6210021972
472.0,593.0,622.0,1838.0,124.9779968261
472.0,593.0,623.0,1838.0,125.3359985351
473.0,594.0,623.0,1839.0,125.6920013427
473.0,594.0,623.0,1839.0,126.049003601
474.0,594.0,623.0,1840.0,126.4069976806
474.0,594.0,623.0,1840.0,126.7639999389
474.0,594.0,623.0,1841.0,127.1200027465
475.0,594.0,623.0,1841.0,127.4779968261
475.0,594.0,623.0,1842.0,127.8349990844
476.0,594.0,623.0,1842.0,128.192993164
476.0,594.0,623.0,1843.0,128.550994873
476.0,594.0,623.0,1843.0,128.9069976806
477.0,594.0,623.0,1844.0,129.2649993896
477.0,594.0,623.0,1844.0,129.6219940185
477.0,594.0,623.0,1844.0,129.9790039062
477.0,594.0,623.0,1845.0,130.3359985351
478.0,594.0,623.0,1846.0,130.692993164
478.0,594.0,623.0,1846.0,131.050994873
478.0,594.0,623.0,1846.0,131.4080047607
479.0,594.0,623.0,1846.0,131.7649993896
479.0,595.0,623.0,1847.0,132.1219940185
479.0,595.0,623.0,1847.0,132.4799957275
480.0,595.0,623.0,1848.0,132.8370056152
480.0,595.0,623.0,1848.0,133.1950073242
480.0,595.0,623.0,1848.0,133.550994873
480.0,595.0,623.0,1849.0,133.9080047607
481.0,595.0,623.0,1849.0,134.2660064697
481.0,595.0,623.0,1849.0,134.6230010986
481.0,595.0,623.0,1850.0,134.9810028076
481.0,595.0,623.0,1850.0,135.3370056152
481.0,595.0,623.0,1850.0,135.6940002441
482.0,595.0,623.0,1850.0,136.0520019531
482.0,595.0,623.0,1850.0,136.4100036621
482.0,595.0,623.0,1851.0,136.7660064697
482.0,595.0,623.0,1851.0,137.1239929199
482.0,595.0,623.0,1851.0,137.4810028076
482.0,595.0,623.0,1851.0,137.8390045166
483.0,595.0,623.0,1851.0,138.1950073242
483.0,595.0,623.0,1851.0,138.5520019531
483.0,595.0,623.0,1852.0,138.9100036621
483.0,595.0,623.0,1852.0,139.266998291
483.0,595.0,623.0,1852.0,139.6239929199
483.0,595.0,623.0,1852.0,139.9810028076
483.0,595.0,623.0,1852.0,140.3390045166
483.0,595.0,623.0,1852.0,140.6970062255
483.0,595.0,623.0,1852.0,141.0540008544
483.0,595.0,623.0,1852.0,141.4100036621
483.0,595.0,623.0,1852.0,141.768005371
483.0,595.0,623.0,1852.0,142.125
483.0,595.0,623.0,1853.0,142.4819946289
483.0,595.0,623.0,1852.0,142.8399963378
483.0,595.0,623.0,1853.0,143.1959991455
483.0,595.0,623.0,1852.0,143.5540008544
483.0,595.0,623.0,1852.0,143.9109954833
483.0,595.0,623.0,1852.0,144.2689971923
483.0,595.0,623.0,1852.0,144.62600708
483.0,595.0,623.0,1852.0,144.9830017089
483.0,595.0,623.0,1852.0,145.3399963378
483.0,595.0,623.0,1852.0,145.6979980468
483.0,595.0,623.0,1851.0,146.0549926757
483.0,595.0,623.0,1851.0,146.4120025634
483.0,595.0,623.0,1851.0,146.7709960937
483.0,595.0,623.0,1851.0,147.1289978027
483.0,595.0,623.0,1851.0,147.4880065917
482.0,595.0,623.0,1851.0,147.8450012207
482.0,595.0,623.0,1851.0,148.2039947509
482.0,595.0,623.0,1851.0,148.5610046386
482.0,595.0,623.0,1850.0,148.9179992675
482.0,595.0,623.0,1850.0,149.2760009765
482.0,595.0,623.0,1850.0,149.6340026855
482.0,595.0,623.0,1850.0,149.9920043945
481.0,595.0,623.0,1850.0,150.3509979248
481.0,595.0,623.0,1850.0,150.7089996337
481.0,595.0,623.0,1849.0,151.0670013427
481.0,594.0,623.0,1849.0,151.4230041503
481.0,594.0,623.0,1849.0,151.7799987792
481.0,594.0,623.0,1849.0,152.1410064697
480.0,594.0,623.0,1848.0,152.4989929199
480.0,594.0,623.0,1848.0,152.8569946289
480.0,594.0,623.0,1848.0,153.2149963378
480.0,594.0,623.0,1848.0,153.5720062255
480.0,594.0,623.0,1848.0,153.9320068359
479.0,594.0,623.0,1847.0,154.2899932861
479.0,594.0,623.0,1847.0,154.6479949951
479.0,594.0,623.0,1846.0,155.0059967041
479.0,594.0,623.0,1846.0,155.3650054931
478.0,594.0,623.0,1845.0,155.7239990234
478.0,594.0,623.0,1845.0,156.0829925537
478.0,594.0,623.0,1845.0,156.4420013427
478.0,594.0,623.0,1845.0,156.8000030517
477.0,594.0,623.0,1844.0,157.1580047607
477.0,594.0,622.0,1844.0,157.516998291
477.0,594.0,622.0,1844.0,157.87600708
477.0,593.0,622.0,1843.0,158.2339935302
476.0,593.0,622.0,1843.0,158.5930023193
476.0,593.0,622.0,1842.0,158.9510040283
476.0,593.0,622.0,1842.0,159.3099975585
476.0,593.0,622.0,1842.0,159.6690063476
476.0,593.0,622.0,1841.0,160.0279998779
475.0,593.0,622.0,1841.0,160.3860015869
475.0,593.0,622.0,1841.0,160.7449951171
475.0,593.0,622.0,1841.0,161.1040039062
475.0,593.0,622.0,1840.0,161.4620056152
474.0,593.0,622.0,1840.0,161.8209991455
474.0,593.0,622.0,1839.0,162.1790008544
474.0,593.0,622.0,1838.0,162.5370025634
473.0,593.0,622.0,1838.0,162.8970031738
473.0,592.0,622.0,1838.0,163.2550048828
473.0,592.0,622.0,1838.0,163.613998413
473.0,592.0,622.0,1837.0,163.9730072021
472.0,592.0,622.0,1837.0,164.3320007324
472.0,592.0,622.0,1836.0,164.6909942626
472.0,592.0,622.0,1836.0,165.0489959716
472.0,592.0,621.0,1836.0,165.4080047607
471.0,592.0,622.0,1836.0,165.7660064697
471.0,592.0,621.0,1835.0,166.125
471.0,592.0,622.0,1835.0,166.4839935302
471.0,592.0,621.0,1835.0,166.8410034179
471.0,592.0,621.0,1835.0,167.1999969482
470.0,592.0,621.0,1834.0,167.5579986572
470.0,592.0,621.0,1834.0,167.9190063476
470.0,592.0,621.0,1834.0,168.2769927978
470.0,592.0,621.0,1833.0,168.6340026855
469.0,592.0,621.0,1833.0,168.9940032958
469.0,592.0,621.0,1833.0,169.3520050048
469.0,592.0,621.0,1832.0,169.7109985351
469.0,592.0,621.0,1832.0,170.0700073242
468.0,591.0,621.0,1832.0,170.4270019531
468.0,591.0,621.0,1831.0,170.7859954833
468.0,591.0,621.0,1831.0,171.1439971923
468.0,591.0,621.0,1831.0,171.5039978027
468.0,591.0,621.0,1830.0,171.8630065917
467.0,591.0,621.0,1830.0,172.2200012207
467.0,591.0,621.0,1830.0,172.580001831
467.0,591.0,621.0,1830.0,172.93800354
467.0,591.0,621.0,1830.0,173.2969970703
467.0,591.0,621.0,1829.0,173.6560058593
466.0,591.0,621.0,1829.0,174.0130004882
466.0,591.0,621.0,1829.0,174.3719940185
466.0,591.0,621.0,1828.0,174.7299957275
466.0,591.0,621.0,1828.0,175.0899963378
465.0,591.0,621.0,1828.0,175.4479980468
465.0,591.0,621.0,1827.0,175.8059997558
465.0,591.0,621.0,1827.0,176.1660003662
465.0,591.0,621.0,1827.0,176.5240020751
464.0,591.0,621.0,1826.0,176.8829956054
464.0,590.0,621.0,1826.0,177.2409973144
464.0,590.0,621.0,1825.0,177.6000061035
464.0,590.0,621.0,1825.0,177.9579925537
463.0,590.0,621.0,1825.0,178.3170013427
463.0,590.0,620.0,1824.0,178.675994873
463.0,590.0,620.0,1824.0,179.033996582
463.0,590.0,620.0,1824.0,179.393005371
463.0,590.0,620.0,1823.0,179.7519989013
462.0,590.0,620.0,1823.0,180.1100006103
462.0,590.0,620.0,1823.0,180.4700012207
462.0,590.0,620.0,1822.0,180.8280029296
462.0,590.0,620.0,1822.0,181.1860046386
461.0,590.0,620.0,1822.0,181.5449981689
461.0,590.0,620.0,1822.0,181.9029998779
461.0,590.0,620.0,1821.0,182.2619934082
461.0,590.0,620.0,1821.0,182.6210021972
461.0,589.0,620.0,1820.0,182.9790039062
461.0,589.0,620.0,1820.0,183.3370056152
460.0,589.0,620.0,1820.0,183.6970062255
460.0,589.0,620.0,1820.0,184.0559997558
460.0,589.0,620.0,1819.0,184.4140014648
460.0,589.0,620.0,1819.0,184.7729949951
460.0,589.0,620.0,1819.0,185.1309967041
459.0,589.0,620.0,1819.0,185.488998413
459.0,589.0,620.0,1819.0,185.8480072021
459.0,589.0,620.0,1818.0,186.2059936523
459.0,589.0,620.0,1818.0,186.5650024414
458.0,589.0,620.0,1818.0,186.9230041503
458.0,589.0,620.0,1817.0,187.2810058593
458.0,589.0,620.0,1817.0,187.641998291
458.0,589.0,620.0,1817.0,187.9989929199
458.0,589.0,620.0,1816.0,188.3580017089
458.0,589.0,620.0,1816.0,188.7169952392
457.0,589.0,620.0,1816.0,189.0749969482
457.0,589.0,620.0,1816.0,189.4340057373
457.0,589.0,620.0,1816.0,189.7910003662
457.0,588.0,620.0,1815.0,190.1510009765
457.0,588.0,620.0,1815.0,190.5090026855
456.0,588.0,620.0,1815.0,190.8670043945
456.0,588.0,619.0,1814.0,191.2259979248
456.0,588.0,619.0,1814.0,191.5850067138
456.0,588.0,619.0,1814.0,191.9440002441
456.0,588.0,619.0,1813.0,192.3020019531
455.0,588.0,619.0,1813.0,192.6620025634
455.0,588.0,619.0,1813.0,193.0200042724
455.0,588.0,619.0,1813.0,193.3769989013
455.0,588.0,619.0,1813.0,193.7359924316
455.0,588.0,619.0,1812.0,194.0950012207
455.0,588.0,619.0,1812.0,194.4539947509
454.0,588.0,619.0,1812.0,194.8119964599
454.0,588.0,619.0,1812.0,195.1690063476
454.0,588.0,619.0,1812.0,195.5299987792
454.0,588.0,619.0,1811.0,195.8880004882
454.0,588.0,619.0,1811.0,196.2469940185
454.0,588.0,619.0,1811.0,196.6049957275
