R,G,B,C,Time
235.0,248.0,218.0,703.0,22.4290008544
235.0,248.0,218.0,704.0,22.7670001983
236.0,248.0,218.0,704.0,23.1060009002
236.0,248.0,218.0,704.0,23.4440002441
236.0,248.0,218.0,704.0,23.783000946
236.0,248.0,218.0,705.0,24.1210002899
236.0,249.0,218.0,705.0,24.4599990844
237.0,249.0,218.0,705.0,24.7980003356
237.0,249.0,218.0,705.0,25.1369991302
237.0,249.0,218.0,706.0,25.4750003814
237.0,249.0,218.0,706.0,25.815000534
237.0,249.0,218.0,706.0,26.1529998779
238.0,249.0,218.0,707.0,26.4920005798
238.0,249.0,218.0,707.0,26.8299999237
238.0,249.0,218.0,708.0,27.1690006256
238.0,250.0,218.0,708.0,27.5060005187
239.0,250.0,218.0,708.0,27.8449993133
239.0,250.0,218.0,709.0,28.1830005645
239.0,250.0,218.0,709.0,28.5219993591
239.0,250.0,218.0,710.0,28.8600006103
240.0,250.0,218.0,710.0,29.1989994049
240.0,250.0,218.0,711.0,29.5380001068
240.0,251.0,218.0,711.0,29.8770008087
241.0,251.0,218.0,711.0,30.2150001525
241.0,251.0,218.0,712.0,30.5540008544
241.0,251.0,218.0,713.0,30.8920001983
242.0,251.0,218.0,713.0,31.2310009002
242.0,251.0,218.0,714.0,31.5690002441
242.0,252.0,218.0,714.0,31.908000946
243.0,252.0,218.0,715.0,32.2459983825
243.0,252.0,218.0,716.0,32.5859985351
244.0,252.0,218.0,716.0,32.9239997863
244.0,252.0,218.0,717.0,33.2649993896
244.0,252.0,218.0,717.0,33.6040000915
245.0,253.0,218.0,718.0,33.9440002441
245.0,253.0,218.0,719.0,34.283000946
246.0,253.0,218.0,720.0,34.6230010986
246.0,253.0,218.0,721.0,34.9620018005
247.0,254.0,218.0,721.0,35.3019981384
247.0,254.0,218.0,722.0,35.6409988403
248.0,254.0,218.0,723.0,35.9809989929
249.0,254.0,218.0,724.0,36.3199996948
249.0,254.0,218.0,725.0,36.6599998474
250.0,255.0,218.0,726.0,37.0
251.0,255.0,218.0,727.0,37.3400001525
251.0,255.0,219.0,728.0,37.6790008544
252.0,255.0,219.0,729.0,38.019001007
253.0,256.0,219.0,730.0,38.3580017089
253.0,256.0,219.0,731.0,38.6980018615
254.0,256.0,219.0,732.0,39.0369987487
255.0,256.0,219.0,733.0,39.3769989013
255.0,257.0,219.0,734.0,39.7159996032
256.0,257.0,219.0,736.0,40.0559997558
257.0,257.0,219.0,737.0,40.3950004577
258.0,257.0,219.0,738.0,40.736000061
259.0,258.0,219.0,739.0,41.0740013122
260.0,258.0,219.0,741.0,41.4140014648
260.0,258.0,219.0,742.0,41.752998352
261.0,258.0,219.0,743.0,42.0929985046
262.0,259.0,220.0,744.0,42.4319992065
263.0,259.0,220.0,747.0,42.7719993591
264.0,259.0,220.0,748.0,43.111000061
265.0,260.0,220.0,749.0,43.4510002136
266.0,260.0,220.0,751.0,43.7900009155
267.0,260.0,220.0,752.0,44.1300010681
268.0,261.0,220.0,753.0,44.4700012207
269.0,261.0,220.0,755.0,44.8100013732
271.0,261.0,220.0,757.0,45.1489982604
272.0,262.0,220.0,759.0,45.488998413
273.0,262.0,221.0,760.0,45.8279991149
274.0,262.0,221.0,762.0,46.1679992675
275.0,262.0,221.0,763.0,46.5069999694
276.0,263.0,221.0,765.0,46.847000122
277.0,263.0,221.0,767.0,47.1860008239
279.0,263.0,221.0,768.0,47.5260009765
280.0,264.0,221.0,771.0,47.8650016784
282.0,264.0,221.0,773.0,48.2060012817
283.0,264.0,222.0,774.0,48.5449981689
284.0,265.0,222.0,776.0,48.8849983215
285.0,265.0,222.0,778.0,49.2229995727
287.0,265.0,222.0,780.0,49.5629997253
288.0,266.0,222.0,782.0,49.9020004272
289.0,266.0,222.0,783.0,50.2420005798
291.0,266.0,222.0,786.0,50.5810012817
293.0,267.0,222.0,788.0,50.9210014343
294.0,267.0,223.0,790.0,51.2599983215
295.0,267.0,223.0,792.0,51.5999984741
297.0,268.0,223.0,794.0,51.9399986267
298.0,268.0,223.0,796.0,52.2799987792
300.0,268.0,223.0,798.0,52.6189994812
302.0,269.0,223.0,801.0,52.9589996337
303.0,269.0,224.0,803.0,53.2980003356
305.0,269.0,224.0,805.0,53.6380004882
306.0,270.0,224.0,807.0,53.9770011901
308.0,270.0,224.0,809.0,54.3170013427
309.0,270.0,224.0,812.0,54.6559982299
311.0,270.0,224.0,813.0,54.9959983825
312.0,271.0,224.0,816.0,55.3370018005
315.0,271.0,225.0,819.0,55.6780014038
316.0,271.0,225.0,821.0,56.019001007
318.0,272.0,225.0,823.0,56.3590011596
319.0,272.0,225.0,825.0,56.7000007629
321.0,272.0,225.0,827.0,57.0400009155
323.0,273.0,225.0,829.0,57.3810005187
324.0,273.0,225.0,831.0,57.7210006713
326.0,273.0,226.0,834.0,58.0620002746
328.0,274.0,226.0,836.0,58.4020004272
330.0,274.0,226.0,838.0,58.7430000305
331.0,274.0,226.0,840.0,59.0830001831
333.0,274.0,226.0,842.0,59.424999237
334.0,275.0,226.0,844.0,59.7649993896
336.0,275.0,227.0,846.0,60.1059989929
337.0,275.0,227.0,849.0,60.4449996948
340.0,276.0,227.0,852.0,60.785999298
341.0,276.0,227.0,854.0,61.1259994506
343.0,276.0,227.0,856.0,61.4669990539
344.0,276.0,227.0,857.0,61.8069992065
346.0,277.0,227.0,859.0,62.1479988098
347.0,277.0,228.0,861.0,62.488998413
349.0,277.0,228.0,863.0,62.8289985656
351.0,277.0,228.0,866.0,63.1710014343
352.0,278.0,228.0,868.0,63.5110015869
354.0,278.0,228.0,869.0,63.8520011901
355.0,278.0,228.0,871.0,64.1920013427
356.0,278.0,228.0,873.0,64.5329971313
358.0,278.0,229.0,875.0,64.8730010986
359.0,278.0,229.0,876.0,65.2139968872
361.0,279.0,229.0,879.0,65.5540008544
362.0,279.0,229.0,880.0,65.894996643
364.0,279.0,229.0,882.0,66.2350006103
365.0,279.0,229.0,883.0,66.5759963989
366.0,279.0,229.0,885.0,66.9169998168
367.0,279.0,229.0,886.0,67.2580032348
368.0,280.0,229.0,888.0,67.5979995727
370.0,280.0,230.0,890.0,67.9390029907
371.0,280.0,230.0,891.0,68.2789993286
372.0,280.0,230.0,892.0,68.6200027465
373.0,280.0,230.0,894.0,68.9599990844
374.0,280.0,230.0,895.0,69.3010025024
375.0,280.0,230.0,896.0,69.641998291
376.0,280.0,230.0,897.0,69.9820022583
377.0,280.0,230.0,898.0,70.3229980468
379.0,281.0,230.0,900.0,70.6640014648
379.0,281.0,230.0,901.0,71.0049972534
380.0,281.0,230.0,902.0,71.3450012207
381.0,281.0,231.0,903.0,71.6859970092
382.0,281.0,231.0,903.0,72.0260009765
383.0,281.0,231.0,904.0,72.3669967651
383.0,281.0,231.0,905.0,72.7070007324
384.0,281.0,231.0,906.0,73.0479965209
385.0,281.0,231.0,907.0,73.3880004882
385.0,281.0,231.0,907.0,73.7289962768
386.0,281.0,231.0,908.0,74.0690002441
387.0,281.0,231.0,908.0,74.4110031127
387.0,281.0,231.0,909.0,74.7509994506
388.0,281.0,231.0,909.0,75.0920028686
388.0,281.0,231.0,910.0,75.4319992065
389.0,281.0,231.0,911.0,75.7730026245
389.0,281.0,231.0,911.0,76.1129989624
389.0,281.0,231.0,911.0,76.4540023803
390.0,281.0,231.0,912.0,76.7949981689
390.0,281.0,231.0,912.0,77.1350021362
391.0,281.0,231.0,912.0,77.4759979248
391.0,281.0,231.0,913.0,77.816001892
391.0,281.0,231.0,913.0,78.1579971313
392.0,280.0,231.0,913.0,78.4980010986
392.0,280.0,231.0,913.0,78.8389968872
392.0,280.0,231.0,914.0,79.1790008544
392.0,280.0,231.0,914.0,79.519996643
393.0,280.0,231.0,914.0,79.8590011596
393.0,280.0,231.0,914.0,80.1999969482
393.0,280.0,231.0,914.0,80.5400009155
393.0,280.0,231.0,914.0,80.8809967041
393.0,280.0,231.0,914.0,81.2210006713
393.0,280.0,231.0,914.0,81.5619964599
393.0,280.0,231.0,914.0,81.9029998779
393.0,280.0,231.0,914.0,82.2440032958
394.0,280.0,231.0,914.0,82.5839996337
394.0,280.0,231.0,914.0,82.9250030517
394.0,280.0,231.0,914.0,83.2649993896
394.0,280.0,231.0,914.0,83.6060028076
394.0,280.0,231.0,914.0,83.9469985961
394.0,280.0,231.0,914.0,84.2870025634
394.0,280.0,231.0,914.0,84.627998352
393.0,279.0,231.0,913.0,84.9680023193
393.0,279.0,231.0,913.0,85.3109970092
393.0,279.0,231.0,913.0,85.6529998779
393.0,279.0,231.0,913.0,85.9950027465
393.0,279.0,231.0,912.0,86.3359985351
393.0,279.0,231.0,912.0,86.6770019531
393.0,279.0,231.0,912.0,87.016998291
393.0,279.0,231.0,912.0,87.3580017089
392.0,279.0,231.0,911.0,87.6999969482
392.0,279.0,231.0,911.0,88.0419998168
392.0,279.0,231.0,911.0,88.3830032348
392.0,279.0,231.0,911.0,88.7249984741
392.0,279.0,231.0,910.0,89.0680007934
391.0,279.0,231.0,910.0,89.4100036621
391.0,279.0,231.0,910.0,89.7519989013
391.0,278.0,231.0,909.0,90.0930023193
391.0,278.0,231.0,909.0,90.4359970092
390.0,278.0,231.0,908.0,90.7770004272
390.0,278.0,231.0,908.0,91.1190032958
390.0,278.0,231.0,908.0,91.4609985351
390.0,278.0,231.0,907.0,91.8030014038
389.0,278.0,231.0,907.0,92.1439971923
389.0,278.0,231.0,906.0,92.4869995117
389.0,278.0,231.0,906.0,92.8290023803
388.0,278.0,230.0,906.0,93.1709976196
388.0,278.0,230.0,905.0,93.5149993896
388.0,278.0,230.0,904.0,93.8560028076
387.0,278.0,230.0,904.0,94.1989974975
387.0,278.0,230.0,904.0,94.5400009155
387.0,277.0,230.0,903.0,94.8830032348
386.0,277.0,230.0,903.0,95.2239990234
386.0,277.0,230.0,902.0,95.566001892
385.0,277.0,230.0,902.0,95.9079971313
385.0,277.0,230.0,901.0,96.25
385.0,277.0,230.0,901.0,96.5930023193
384.0,277.0,230.0,900.0,96.9349975585
384.0,277.0,230.0,900.0,97.2779998779
384.0,277.0,230.0,899.0,97.6190032958
383.0,277.0,230.0,899.0,97.9619979858
383.0,277.0,230.0,898.0,98.3030014038
383.0,277.0,230.0,898.0,98.6460037231
382.0,277.0,230.0,898.0,98.9869995117
382.0,277.0,230.0,897.0,99.330001831
381.0,276.0,230.0,896.0,99.6709976196
381.0,276.0,230.0,896.0,100.0139999389
381.0,276.0,230.0,895.0,100.3570022583
380.0,276.0,230.0,895.0,100.7009963989
380.0,276.0,230.0,894.0,101.0439987182
380.0,276.0,229.0,894.0,101.3870010375
379.0,276.0,229.0,894.0,101.7300033569
379.0,276.0,229.0,893.0,102.0729980468
378.0,276.0,229.0,893.0,102.4160003662
378.0,276.0,229.0,892.0,102.7580032348
378.0,276.0,229.0,892.0,103.1019973754
377.0,276.0,229.0,892.0,103.4449996948
377.0,276.0,229.0,891.0,103.7880020141
377.0,276.0,229.0,890.0,104.1309967041
376.0,276.0,229.0,890.0,104.4749984741
376.0,276.0,229.0,890.0,104.8180007934
376.0,276.0,229.0,889.0,105.1620025634
375.0,276.0,229.0,889.0,105.5049972534
375.0,275.0,229.0,889.0,105.8479995727
375.0,275.0,229.0,888.0,106.191001892
374.0,275.0,229.0,888.0,106.533996582
374.0,275.0,229.0,887.0,106.8769989013
374.0,275.0,229.0,887.0,107.2200012207
373.0,275.0,229.0,887.0,107.56300354
373.0,275.0,229.0,886.0,107.9059982299
373.0,275.0,229.0,886.0,108.25
372.0,275.0,229.0,885.0,108.5930023193
372.0,275.0,229.0,885.0,108.9359970092
372.0,275.0,229.0,884.0,109.2779998779
372.0,275.0,229.0,884.0,109.6220016479
371.0,275.0,229.0,884.0,109.9639968872
371.0,275.0,229.0,884.0,110.3079986572
371.0,275.0,229.0,883.0,110.6500015258
370.0,275.0,229.0,883.0,110.9929962158
370.0,275.0,229.0,882.0,111.3369979858
370.0,275.0,229.0,882.0,111.6790008544
370.0,275.0,229.0,882.0,112.0240020751
369.0,275.0,228.0,881.0,112.3659973144
369.0,274.0,228.0,881.0,112.7089996337
369.0,274.0,228.0,881.0,113.0520019531
368.0,274.0,228.0,880.0,113.394996643
368.0,274.0,228.0,880.0,113.738998413
368.0,274.0,228.0,880.0,114.0820007324
368.0,274.0,228.0,879.0,114.4250030517
367.0,274.0,228.0,879.0,114.766998291
367.0,274.0,228.0,879.0,115.111000061
