R,G,B,C,Time
622.0,837.0,886.0,2575.0,96.9469985961
622.0,837.0,886.0,2574.0,97.3050003051
622.0,837.0,886.0,2574.0,97.6620025634
623.0,837.0,886.0,2575.0,98.016998291
623.0,836.0,886.0,2575.0,98.3730010986
623.0,836.0,886.0,2575.0,98.7300033569
623.0,836.0,886.0,2574.0,99.0879974365
623.0,836.0,886.0,2574.0,99.4440002441
623.0,836.0,886.0,2574.0,99.8020019531
623.0,836.0,886.0,2573.0,100.158996582
623.0,835.0,885.0,2572.0,100.516998291
622.0,835.0,885.0,2572.0,100.8740005493
622.0,835.0,885.0,2571.0,101.2330017089
622.0,835.0,885.0,2571.0,101.5920028686
623.0,835.0,885.0,2572.0,101.9499969482
623.0,835.0,885.0,2571.0,102.3089981079
622.0,835.0,885.0,2571.0,102.6679992675
623.0,835.0,885.0,2571.0,103.0250015258
623.0,835.0,885.0,2571.0,103.3840026855
623.0,834.0,885.0,2570.0,103.7429962158
622.0,834.0,885.0,2570.0,104.1019973754
622.0,834.0,885.0,2569.0,104.4599990844
621.0,834.0,885.0,2568.0,104.8180007934
621.0,834.0,885.0,2568.0,105.1780014038
621.0,834.0,884.0,2568.0,105.5360031127
621.0,834.0,884.0,2568.0,105.8960037231
621.0,833.0,884.0,2567.0,106.2539978027
621.0,833.0,884.0,2567.0,106.611000061
622.0,833.0,884.0,2568.0,106.9710006713
621.0,833.0,884.0,2567.0,107.3290023803
621.0,833.0,884.0,2567.0,107.68800354
621.0,833.0,884.0,2566.0,108.0469970703
621.0,833.0,884.0,2566.0,108.4039993286
620.0,833.0,884.0,2565.0,108.7630004882
620.0,833.0,884.0,2565.0,109.1220016479
620.0,832.0,884.0,2564.0,109.4820022583
620.0,833.0,884.0,2564.0,109.8399963378
620.0,832.0,884.0,2564.0,110.1979980468
620.0,832.0,884.0,2564.0,110.5569992065
619.0,832.0,884.0,2563.0,110.9150009155
619.0,832.0,884.0,2563.0,111.2740020751
619.0,832.0,884.0,2562.0,111.6320037841
619.0,832.0,884.0,2562.0,111.9909973144
618.0,832.0,884.0,2561.0,112.3499984741
618.0,832.0,884.0,2561.0,112.7080001831
618.0,832.0,883.0,2561.0,113.0680007934
618.0,831.0,883.0,2560.0,113.4260025024
617.0,831.0,883.0,2560.0,113.7850036621
617.0,831.0,883.0,2559.0,114.1439971923
617.0,831.0,883.0,2559.0,114.5019989013
616.0,831.0,883.0,2559.0,114.861000061
616.0,831.0,883.0,2558.0,115.21900177
616.0,831.0,883.0,2557.0,115.5780029296
616.0,831.0,883.0,2557.0,115.9369964599
615.0,831.0,883.0,2557.0,116.2949981689
615.0,831.0,883.0,2556.0,116.6549987792
615.0,831.0,883.0,2556.0,117.0130004882
614.0,831.0,883.0,2556.0,117.3720016479
614.0,831.0,883.0,2555.0,117.7310028076
614.0,830.0,883.0,2555.0,118.0889968872
613.0,830.0,883.0,2554.0,118.4489974975
613.0,830.0,883.0,2554.0,118.8059997558
613.0,830.0,883.0,2554.0,119.1660003662
613.0,830.0,883.0,2553.0,119.5240020751
612.0,830.0,883.0,2553.0,119.8820037841
612.0,830.0,883.0,2552.0,120.2419967651
612.0,830.0,883.0,2552.0,120.5989990234
611.0,830.0,883.0,2551.0,120.9589996337
611.0,830.0,883.0,2551.0,121.3180007934
611.0,830.0,883.0,2551.0,121.6770019531
611.0,830.0,883.0,2550.0,122.0360031127
610.0,830.0,883.0,2550.0,122.3929977416
610.0,829.0,883.0,2550.0,122.752998352
610.0,829.0,883.0,2549.0,123.111000061
610.0,829.0,883.0,2549.0,123.4700012207
609.0,829.0,883.0,2549.0,123.8290023803
609.0,829.0,883.0,2549.0,124.1859970092
609.0,829.0,883.0,2548.0,124.5449981689
608.0,829.0,883.0,2548.0,124.9049987792
608.0,829.0,883.0,2547.0,125.2639999389
608.0,829.0,883.0,2547.0,125.6220016479
608.0,829.0,883.0,2547.0,125.9800033569
607.0,829.0,883.0,2546.0,126.3389968872
607.0,829.0,883.0,2546.0,126.6969985961
607.0,829.0,883.0,2546.0,127.0569992065
607.0,829.0,883.0,2546.0,127.4150009155
606.0,829.0,883.0,2546.0,127.7720031738
606.0,829.0,883.0,2545.0,128.1320037841
606.0,829.0,883.0,2545.0,128.4900054931
605.0,829.0,883.0,2545.0,128.8500061035
605.0,829.0,883.0,2544.0,129.2079925537
605.0,829.0,883.0,2543.0,129.5659942626
605.0,829.0,883.0,2543.0,129.9250030517
604.0,829.0,883.0,2543.0,130.2830047607
604.0,828.0,883.0,2542.0,130.643005371
603.0,828.0,883.0,2541.0,131.00100708
602.0,828.0,883.0,2541.0,131.3589935302
602.0,828.0,883.0,2541.0,131.7180023193
602.0,828.0,883.0,2540.0,132.0760040283
602.0,828.0,883.0,2540.0,132.4360046386
602.0,828.0,883.0,2541.0,132.7949981689
602.0,828.0,883.0,2541.0,133.154006958
602.0,828.0,883.0,2540.0,133.5119934082
602.0,828.0,883.0,2540.0,133.8699951171
602.0,828.0,883.0,2540.0,134.2299957275
601.0,828.0,883.0,2540.0,134.5879974365
601.0,828.0,883.0,2540.0,134.9459991455
601.0,828.0,883.0,2539.0,135.3040008544
601.0,828.0,883.0,2539.0,135.6609954833
600.0,828.0,883.0,2539.0,136.0189971923
600.0,828.0,883.0,2538.0,136.3769989013
600.0,828.0,883.0,2538.0,136.7369995117
600.0,828.0,883.0,2538.0,137.0950012207
599.0,828.0,883.0,2538.0,137.4530029296
599.0,828.0,883.0,2537.0,137.8110046386
599.0,828.0,883.0,2537.0,138.1690063476
599.0,828.0,883.0,2537.0,138.5269927978
599.0,828.0,883.0,2537.0,138.8860015869
598.0,828.0,883.0,2536.0,139.2449951171
598.0,828.0,883.0,2536.0,139.6040039062
598.0,828.0,883.0,2536.0,139.9609985351
598.0,828.0,883.0,2536.0,140.3190002441
597.0,828.0,883.0,2536.0,140.6799926757
597.0,828.0,883.0,2535.0,141.0379943847
597.0,828.0,883.0,2535.0,141.3970031738
597.0,828.0,883.0,2535.0,141.7539978027
