R,G,B,C,Time
293.0,263.0,188.0,762.0,54.0309982299
295.0,263.0,188.0,765.0,54.3720016479
296.0,264.0,188.0,767.0,54.7120018005
297.0,264.0,189.0,769.0,55.0530014038
299.0,265.0,189.0,771.0,55.3930015563
300.0,265.0,189.0,773.0,55.7350006103
301.0,265.0,189.0,775.0,56.0750007629
303.0,266.0,189.0,777.0,56.4160003662
305.0,266.0,189.0,780.0,56.7560005187
306.0,267.0,189.0,782.0,57.097000122
308.0,267.0,189.0,784.0,57.4370002746
309.0,267.0,189.0,786.0,57.7779998779
310.0,268.0,189.0,788.0,58.1180000305
312.0,268.0,189.0,790.0,58.4589996337
313.0,268.0,190.0,792.0,58.7989997863
315.0,269.0,190.0,795.0,59.1399993896
317.0,269.0,190.0,797.0,59.4809989929
318.0,270.0,190.0,799.0,59.8219985961
320.0,270.0,190.0,801.0,60.1629981994
321.0,270.0,190.0,803.0,60.502998352
322.0,271.0,190.0,805.0,60.84400177
324.0,271.0,190.0,807.0,61.1839981079
326.0,271.0,190.0,810.0,61.5250015258
327.0,272.0,190.0,812.0,61.8650016784
329.0,272.0,191.0,814.0,62.2060012817
330.0,272.0,191.0,815.0,62.5460014343
332.0,273.0,191.0,817.0,62.8870010375
333.0,273.0,191.0,819.0,63.2280006408
334.0,273.0,191.0,821.0,63.5690002441
336.0,274.0,191.0,823.0,63.9090003967
338.0,274.0,191.0,826.0,64.25
340.0,275.0,191.0,828.0,64.5899963378
341.0,275.0,191.0,830.0,64.9309997558
342.0,275.0,191.0,832.0,65.2710037231
344.0,276.0,191.0,834.0,65.6119995117
345.0,276.0,192.0,836.0,65.952003479
347.0,276.0,192.0,838.0,66.2929992675
349.0,277.0,192.0,841.0,66.6340026855
350.0,277.0,192.0,843.0,66.9749984741
352.0,277.0,192.0,845.0,67.316001892
353.0,278.0,192.0,847.0,67.6559982299
355.0,278.0,192.0,849.0,67.9970016479
356.0,278.0,192.0,851.0,68.3369979858
357.0,278.0,192.0,853.0,68.6780014038
360.0,279.0,193.0,856.0,69.0179977416
361.0,279.0,193.0,858.0,69.3590011596
362.0,280.0,193.0,860.0,69.6989974975
364.0,280.0,193.0,862.0,70.0400009155
365.0,280.0,193.0,864.0,70.3799972534
367.0,280.0,193.0,866.0,70.722000122
368.0,281.0,193.0,867.0,71.0619964599
369.0,281.0,193.0,869.0,71.4029998779
371.0,281.0,193.0,872.0,71.7429962158
373.0,282.0,194.0,874.0,72.0839996337
374.0,282.0,194.0,876.0,72.4229965209
375.0,282.0,194.0,878.0,72.7639999389
377.0,282.0,194.0,880.0,73.1039962768
378.0,283.0,194.0,881.0,73.4449996948
380.0,283.0,194.0,883.0,73.7860031127
382.0,283.0,194.0,886.0,74.1259994506
383.0,284.0,194.0,888.0,74.4680023193
384.0,284.0,194.0,889.0,74.8079986572
385.0,284.0,194.0,891.0,75.1490020751
387.0,284.0,195.0,893.0,75.488998413
388.0,285.0,195.0,894.0,75.830001831
389.0,285.0,195.0,896.0,76.1699981689
391.0,285.0,195.0,899.0,76.5110015869
392.0,285.0,195.0,900.0,76.8509979248
394.0,286.0,195.0,902.0,77.1920013427
395.0,286.0,195.0,903.0,77.5319976806
396.0,286.0,195.0,905.0,77.8730010986
397.0,286.0,195.0,907.0,78.2139968872
398.0,286.0,195.0,908.0,78.5550003051
400.0,287.0,195.0,910.0,78.894996643
401.0,287.0,196.0,912.0,79.236000061
402.0,287.0,196.0,913.0,79.5759963989
403.0,287.0,196.0,915.0,79.9169998168
405.0,287.0,196.0,916.0,80.2580032348
406.0,287.0,196.0,917.0,80.5979995727
407.0,288.0,196.0,919.0,80.9390029907
408.0,288.0,196.0,920.0,81.2789993286
409.0,288.0,196.0,922.0,81.6200027465
410.0,288.0,196.0,923.0,81.9609985351
411.0,288.0,196.0,924.0,82.3020019531
412.0,288.0,196.0,926.0,82.641998291
413.0,288.0,196.0,927.0,82.9830017089
414.0,289.0,196.0,928.0,83.3229980468
415.0,289.0,196.0,929.0,83.6640014648
416.0,289.0,196.0,931.0,84.0039978027
417.0,289.0,196.0,932.0,84.3450012207
418.0,289.0,197.0,933.0,84.6849975585
419.0,289.0,197.0,934.0,85.0260009765
420.0,289.0,197.0,935.0,85.3659973144
421.0,289.0,197.0,936.0,85.7080001831
421.0,289.0,197.0,937.0,86.0479965209
423.0,289.0,197.0,938.0,86.3889999389
423.0,289.0,197.0,939.0,86.7300033569
424.0,290.0,197.0,940.0,87.0699996948
425.0,290.0,197.0,941.0,87.4110031127
425.0,290.0,197.0,942.0,87.7509994506
426.0,290.0,197.0,942.0,88.0920028686
427.0,290.0,197.0,943.0,88.4319992065
427.0,290.0,197.0,944.0,88.7730026245
428.0,290.0,197.0,945.0,89.1129989624
429.0,290.0,197.0,945.0,89.455001831
429.0,290.0,197.0,946.0,89.7949981689
430.0,290.0,197.0,947.0,90.1360015869
430.0,290.0,197.0,947.0,90.4759979248
431.0,290.0,197.0,948.0,90.8170013427
431.0,290.0,197.0,948.0,91.1569976806
432.0,290.0,197.0,949.0,91.4980010986
433.0,290.0,197.0,950.0,91.8369979858
433.0,290.0,197.0,950.0,92.1780014038
433.0,290.0,197.0,951.0,92.5179977416
434.0,290.0,197.0,951.0,92.8590011596
434.0,290.0,197.0,951.0,93.2009963989
434.0,290.0,197.0,952.0,93.5410003662
435.0,290.0,197.0,952.0,93.8820037841
435.0,290.0,197.0,952.0,94.222000122
436.0,290.0,197.0,952.0,94.56300354
436.0,290.0,197.0,953.0,94.9029998779
436.0,290.0,197.0,953.0,95.2440032958
436.0,290.0,197.0,953.0,95.5839996337
436.0,290.0,197.0,953.0,95.9250030517
437.0,290.0,197.0,953.0,96.2649993896
437.0,290.0,197.0,954.0,96.6060028076
437.0,290.0,197.0,954.0,96.9469985961
437.0,290.0,197.0,954.0,97.2880020141
437.0,290.0,197.0,954.0,97.627998352
437.0,290.0,197.0,954.0,97.96900177
438.0,289.0,197.0,954.0,98.3089981079
438.0,289.0,197.0,954.0,98.6500015258
438.0,289.0,197.0,954.0,98.9899978637
438.0,289.0,197.0,954.0,99.3310012817
438.0,289.0,197.0,954.0,99.6719970703
438.0,289.0,197.0,954.0,100.0120010375
438.0,289.0,197.0,954.0,100.3539962768
438.0,289.0,197.0,953.0,100.6959991455
438.0,289.0,197.0,953.0,101.0390014648
438.0,289.0,197.0,953.0,101.3799972534
438.0,289.0,197.0,953.0,101.7229995727
438.0,289.0,197.0,953.0,102.0650024414
438.0,289.0,197.0,953.0,102.4069976806
438.0,288.0,197.0,953.0,102.7480010986
437.0,288.0,197.0,952.0,103.0899963378
437.0,288.0,197.0,952.0,103.4319992065
437.0,288.0,197.0,952.0,103.7730026245
437.0,288.0,197.0,951.0,104.1169967651
437.0,288.0,197.0,951.0,104.4599990844
437.0,288.0,197.0,951.0,104.8030014038
437.0,288.0,197.0,951.0,105.144996643
437.0,288.0,197.0,950.0,105.4869995117
436.0,288.0,197.0,950.0,105.8310012817
436.0,288.0,197.0,950.0,106.1729965209
436.0,287.0,197.0,949.0,106.516998291
436.0,287.0,197.0,949.0,106.8600006103
436.0,287.0,197.0,949.0,107.2030029296
435.0,287.0,197.0,948.0,107.5449981689
435.0,287.0,197.0,948.0,107.8889999389
435.0,287.0,197.0,947.0,108.2320022583
435.0,287.0,197.0,947.0,108.5749969482
435.0,287.0,197.0,947.0,108.9189987182
434.0,287.0,197.0,946.0,109.2610015869
434.0,287.0,197.0,946.0,109.6039962768
434.0,286.0,197.0,946.0,109.9469985961
434.0,286.0,197.0,945.0,110.2900009155
433.0,286.0,197.0,945.0,110.6320037841
433.0,286.0,196.0,944.0,110.9759979248
433.0,286.0,196.0,944.0,111.3190002441
433.0,286.0,196.0,944.0,111.6620025634
432.0,286.0,196.0,943.0,112.0059967041
432.0,286.0,196.0,943.0,112.3479995727
432.0,286.0,196.0,942.0,112.6920013427
431.0,286.0,196.0,942.0,113.033996582
431.0,285.0,196.0,941.0,113.3769989013
431.0,285.0,196.0,941.0,113.7210006713
431.0,285.0,196.0,941.0,114.06300354
430.0,285.0,196.0,940.0,114.4069976806
430.0,285.0,196.0,940.0,114.7490005493
430.0,285.0,196.0,939.0,115.09400177
429.0,285.0,196.0,939.0,115.4359970092
429.0,285.0,196.0,938.0,115.7799987792
429.0,285.0,196.0,938.0,116.1230010986
428.0,285.0,196.0,937.0,116.4660034179
428.0,284.0,196.0,937.0,116.8099975585
428.0,284.0,196.0,936.0,117.1520004272
427.0,284.0,196.0,935.0,117.4960021972
427.0,284.0,196.0,935.0,117.8379974365
427.0,284.0,196.0,935.0,118.1819992065
426.0,284.0,196.0,934.0,118.5240020751
426.0,284.0,196.0,934.0,118.8679962158
426.0,284.0,196.0,933.0,119.2109985351
425.0,284.0,196.0,933.0,119.5550003051
425.0,284.0,196.0,932.0,119.8980026245
425.0,283.0,196.0,932.0,120.2409973144
424.0,283.0,196.0,931.0,120.5839996337
424.0,283.0,196.0,931.0,120.9270019531
424.0,283.0,196.0,930.0,121.269996643
423.0,283.0,195.0,930.0,121.613998413
423.0,283.0,195.0,929.0,121.9560012817
423.0,283.0,195.0,929.0,122.3000030517
422.0,283.0,195.0,928.0,122.641998291
422.0,283.0,195.0,928.0,122.9869995117
