R,G,B,C,Time
621.0,736.0,734.0,2290.0,82.4680023193
622.0,736.0,734.0,2290.0,82.8239974975
622.0,736.0,734.0,2290.0,83.1800003051
622.0,736.0,734.0,2291.0,83.5360031127
623.0,736.0,734.0,2291.0,83.8929977416
623.0,735.0,734.0,2291.0,84.2480010986
623.0,735.0,734.0,2291.0,84.6039962768
624.0,735.0,734.0,2291.0,84.9609985351
624.0,735.0,734.0,2292.0,85.3170013427
624.0,735.0,734.0,2292.0,85.6729965209
625.0,735.0,734.0,2292.0,86.0299987792
625.0,735.0,734.0,2292.0,86.3860015869
625.0,735.0,734.0,2292.0,86.7419967651
626.0,735.0,734.0,2292.0,87.0979995727
626.0,735.0,734.0,2293.0,87.4540023803
626.0,734.0,734.0,2293.0,87.8099975585
626.0,734.0,734.0,2293.0,88.1669998168
626.0,734.0,734.0,2292.0,88.5220031738
627.0,734.0,734.0,2292.0,88.877998352
627.0,734.0,734.0,2293.0,89.2350006103
627.0,734.0,734.0,2293.0,89.5920028686
627.0,734.0,734.0,2292.0,89.9489974975
627.0,734.0,734.0,2292.0,90.3040008544
627.0,734.0,734.0,2292.0,90.6600036621
627.0,733.0,734.0,2293.0,91.016998291
627.0,733.0,734.0,2292.0,91.3730010986
628.0,733.0,734.0,2292.0,91.7279968261
628.0,733.0,734.0,2292.0,92.0849990844
628.0,733.0,734.0,2292.0,92.441001892
628.0,733.0,734.0,2292.0,92.7969970703
628.0,733.0,734.0,2292.0,93.1529998779
628.0,733.0,734.0,2291.0,93.5100021362
628.0,732.0,734.0,2291.0,93.8659973144
628.0,732.0,734.0,2291.0,94.2249984741
627.0,732.0,734.0,2291.0,94.5810012817
627.0,732.0,734.0,2290.0,94.9390029907
627.0,732.0,734.0,2290.0,95.2959976196
627.0,732.0,734.0,2290.0,95.6520004272
627.0,732.0,733.0,2290.0,96.0090026855
627.0,732.0,734.0,2289.0,96.3659973144
627.0,732.0,733.0,2289.0,96.7229995727
627.0,731.0,733.0,2289.0,97.0810012817
627.0,731.0,733.0,2289.0,97.4390029907
627.0,731.0,733.0,2288.0,97.7959976196
626.0,731.0,733.0,2288.0,98.1539993286
626.0,731.0,733.0,2288.0,98.5110015869
626.0,731.0,733.0,2287.0,98.8690032958
626.0,731.0,733.0,2287.0,99.2269973754
626.0,731.0,733.0,2286.0,99.5830001831
625.0,731.0,733.0,2286.0,99.941001892
625.0,731.0,733.0,2285.0,100.299003601
625.0,730.0,733.0,2285.0,100.6579971313
625.0,730.0,733.0,2285.0,101.0159988403
624.0,730.0,733.0,2284.0,101.375
624.0,730.0,733.0,2283.0,101.7340011596
624.0,730.0,733.0,2283.0,102.0930023193
623.0,730.0,733.0,2283.0,102.452003479
623.0,730.0,733.0,2282.0,102.8109970092
623.0,730.0,733.0,2282.0,103.1679992675
623.0,730.0,733.0,2281.0,103.5270004272
622.0,729.0,733.0,2281.0,103.8860015869
622.0,729.0,732.0,2280.0,104.2450027465
621.0,729.0,733.0,2280.0,104.6039962768
621.0,729.0,733.0,2279.0,104.9609985351
621.0,729.0,732.0,2279.0,105.3219985961
620.0,729.0,732.0,2278.0,105.6800003051
620.0,729.0,732.0,2278.0,106.0400009155
620.0,729.0,732.0,2277.0,106.3980026245
619.0,729.0,732.0,2277.0,106.7559967041
619.0,729.0,732.0,2276.0,107.1149978637
619.0,728.0,732.0,2275.0,107.4739990234
618.0,728.0,732.0,2275.0,107.8330001831
618.0,728.0,732.0,2274.0,108.1920013427
617.0,728.0,732.0,2274.0,108.5500030517
617.0,728.0,732.0,2273.0,108.908996582
617.0,728.0,732.0,2272.0,109.2679977416
616.0,728.0,732.0,2272.0,109.627998352
616.0,728.0,732.0,2272.0,109.9869995117
615.0,728.0,732.0,2271.0,110.3450012207
615.0,727.0,732.0,2270.0,110.7040023803
615.0,727.0,732.0,2270.0,111.0619964599
614.0,727.0,732.0,2269.0,111.4219970703
614.0,727.0,732.0,2269.0,111.7799987792
613.0,727.0,732.0,2268.0,112.1389999389
613.0,727.0,732.0,2268.0,112.4980010986
613.0,727.0,732.0,2267.0,112.8560028076
612.0,727.0,731.0,2266.0,113.2170028686
612.0,727.0,731.0,2266.0,113.5749969482
611.0,726.0,731.0,2265.0,113.9339981079
611.0,726.0,731.0,2264.0,114.2919998168
610.0,726.0,731.0,2264.0,114.6520004272
610.0,726.0,731.0,2264.0,115.0110015869
610.0,726.0,731.0,2263.0,115.3690032958
610.0,726.0,731.0,2263.0,115.7279968261
609.0,726.0,731.0,2262.0,116.0859985351
609.0,726.0,731.0,2261.0,116.4459991455
608.0,726.0,731.0,2261.0,116.8040008544
608.0,726.0,731.0,2260.0,117.1640014648
607.0,726.0,731.0,2259.0,117.5220031738
607.0,725.0,731.0,2259.0,117.8809967041
607.0,725.0,731.0,2259.0,118.2409973144
606.0,725.0,731.0,2258.0,118.5989990234
606.0,725.0,731.0,2257.0,118.9580001831
606.0,725.0,731.0,2257.0,119.316001892
605.0,725.0,731.0,2256.0,119.6750030517
605.0,725.0,731.0,2256.0,120.033996582
604.0,725.0,730.0,2255.0,120.3929977416
604.0,725.0,730.0,2255.0,120.752998352
604.0,725.0,730.0,2254.0,121.111000061
604.0,725.0,730.0,2254.0,121.4700012207
603.0,724.0,730.0,2253.0,121.8290023803
603.0,724.0,730.0,2253.0,122.18800354
602.0,724.0,730.0,2252.0,122.5469970703
602.0,724.0,730.0,2252.0,122.9049987792
602.0,724.0,730.0,2251.0,123.2630004882
601.0,724.0,730.0,2251.0,123.6230010986
601.0,724.0,730.0,2250.0,123.9810028076
601.0,724.0,730.0,2250.0,124.3410034179
600.0,724.0,730.0,2249.0,124.6979980468
600.0,724.0,730.0,2249.0,125.0579986572
600.0,724.0,730.0,2249.0,125.4169998168
599.0,723.0,730.0,2248.0,125.7760009765
599.0,723.0,730.0,2247.0,126.1350021362
599.0,723.0,730.0,2247.0,126.4929962158
598.0,723.0,730.0,2246.0,126.8509979248
598.0,723.0,730.0,2246.0,127.2109985351
598.0,723.0,730.0,2246.0,127.5690002441
597.0,723.0,730.0,2245.0,127.9290008544
597.0,723.0,730.0,2245.0,128.2859954833
597.0,723.0,730.0,2244.0,128.6439971923
596.0,723.0,730.0,2244.0,129.0050048828
596.0,723.0,730.0,2244.0,129.3630065917
596.0,723.0,729.0,2243.0,129.7230072021
595.0,723.0,729.0,2242.0,130.080001831
595.0,722.0,729.0,2242.0,130.4400024414
595.0,722.0,729.0,2242.0,130.7980041503
595.0,722.0,729.0,2241.0,131.1569976806
594.0,722.0,729.0,2241.0,131.5160064697
594.0,722.0,729.0,2240.0,131.8730010986
594.0,722.0,729.0,2240.0,132.2330017089
594.0,722.0,729.0,2240.0,132.5910034179
593.0,722.0,729.0,2239.0,132.9510040283
593.0,722.0,729.0,2239.0,133.3099975585
593.0,722.0,729.0,2239.0,133.6679992675
592.0,722.0,729.0,2238.0,134.0269927978
592.0,722.0,729.0,2238.0,134.3849945068
592.0,722.0,729.0,2237.0,134.7440032958
592.0,722.0,729.0,2237.0,135.1029968261
591.0,721.0,729.0,2237.0,135.4609985351
591.0,721.0,729.0,2236.0,135.8200073242
591.0,721.0,729.0,2236.0,136.1779937744
591.0,721.0,729.0,2236.0,136.5370025634
590.0,721.0,729.0,2235.0,136.8970031738
590.0,721.0,729.0,2235.0,137.2539978027
590.0,721.0,729.0,2234.0,137.613998413
590.0,721.0,729.0,2234.0,137.972000122
589.0,721.0,729.0,2234.0,138.3320007324
589.0,721.0,729.0,2233.0,138.6900024414
589.0,721.0,729.0,2233.0,139.0469970703
588.0,721.0,729.0,2233.0,139.4069976806
588.0,721.0,729.0,2233.0,139.7649993896
588.0,721.0,729.0,2232.0,140.1239929199
