R,G,B,C,Time
395.0,769.0,822.0,2171.0,70.5329971313
395.0,769.0,822.0,2172.0,70.8880004882
396.0,769.0,822.0,2172.0,71.2419967651
396.0,769.0,822.0,2172.0,71.5979995727
396.0,769.0,822.0,2173.0,71.9530029296
397.0,769.0,822.0,2173.0,72.3079986572
397.0,769.0,822.0,2174.0,72.6630020141
397.0,769.0,822.0,2174.0,73.0179977416
398.0,769.0,822.0,2175.0,73.3730010986
398.0,769.0,822.0,2176.0,73.7300033569
398.0,769.0,822.0,2176.0,74.0839996337
399.0,769.0,822.0,2177.0,74.4390029907
399.0,769.0,822.0,2177.0,74.7939987182
400.0,769.0,822.0,2177.0,75.1500015258
400.0,769.0,822.0,2178.0,75.5039978027
400.0,770.0,822.0,2178.0,75.8590011596
401.0,770.0,822.0,2179.0,76.2149963378
401.0,770.0,822.0,2180.0,76.5699996948
401.0,770.0,822.0,2180.0,76.924003601
402.0,770.0,822.0,2180.0,77.2799987792
402.0,770.0,822.0,2181.0,77.6360015869
403.0,770.0,822.0,2182.0,77.9909973144
403.0,770.0,822.0,2182.0,78.3460006713
403.0,770.0,822.0,2183.0,78.7009963989
404.0,770.0,822.0,2183.0,79.0559997558
404.0,770.0,822.0,2184.0,79.4120025634
405.0,770.0,822.0,2184.0,79.7659988403
405.0,771.0,822.0,2185.0,80.1210021972
405.0,771.0,822.0,2185.0,80.4769973754
406.0,771.0,822.0,2186.0,80.8320007324
406.0,771.0,823.0,2187.0,81.1859970092
407.0,771.0,823.0,2187.0,81.5429992675
407.0,771.0,823.0,2188.0,81.8980026245
407.0,771.0,823.0,2188.0,82.252998352
408.0,771.0,823.0,2189.0,82.6080017089
408.0,771.0,823.0,2190.0,82.9629974365
409.0,772.0,823.0,2190.0,83.3180007934
409.0,771.0,823.0,2191.0,83.6729965209
409.0,772.0,823.0,2191.0,84.0279998779
410.0,772.0,823.0,2192.0,84.3830032348
410.0,772.0,823.0,2193.0,84.738998413
411.0,772.0,823.0,2193.0,85.0930023193
411.0,772.0,823.0,2194.0,85.4489974975
412.0,772.0,823.0,2195.0,85.8050003051
412.0,772.0,823.0,2195.0,86.1600036621
413.0,772.0,823.0,2196.0,86.5139999389
413.0,772.0,823.0,2196.0,86.8690032958
414.0,773.0,823.0,2197.0,87.2249984741
414.0,773.0,823.0,2198.0,87.580001831
415.0,773.0,823.0,2198.0,87.9339981079
415.0,773.0,823.0,2199.0,88.2900009155
415.0,773.0,823.0,2199.0,88.644996643
416.0,773.0,823.0,2200.0,89.0
416.0,773.0,823.0,2200.0,89.3560028076
417.0,773.0,823.0,2201.0,89.7109985351
417.0,773.0,824.0,2202.0,90.066001892
418.0,773.0,824.0,2202.0,90.4219970703
418.0,773.0,824.0,2203.0,90.7760009765
419.0,773.0,824.0,2204.0,91.1309967041
419.0,773.0,824.0,2204.0,91.4869995117
420.0,774.0,824.0,2205.0,91.8420028686
420.0,774.0,824.0,2206.0,92.1959991455
421.0,774.0,824.0,2206.0,92.5520019531
421.0,774.0,824.0,2207.0,92.9069976806
421.0,774.0,824.0,2207.0,93.2630004882
422.0,774.0,824.0,2208.0,93.6179962158
422.0,774.0,824.0,2209.0,93.9729995727
423.0,774.0,824.0,2209.0,94.3280029296
423.0,774.0,824.0,2210.0,94.6839981079
424.0,774.0,824.0,2211.0,95.0380020141
425.0,775.0,824.0,2212.0,95.3929977416
425.0,775.0,824.0,2212.0,95.7490005493
425.0,775.0,824.0,2213.0,96.1029968261
426.0,775.0,824.0,2213.0,96.4580001831
426.0,775.0,824.0,2214.0,96.8140029907
427.0,775.0,824.0,2215.0,97.1699981689
427.0,775.0,824.0,2215.0,97.5240020751
428.0,775.0,824.0,2216.0,97.8799972534
428.0,775.0,824.0,2217.0,98.2350006103
429.0,775.0,824.0,2217.0,98.5899963378
429.0,775.0,824.0,2218.0,98.9440002441
430.0,775.0,824.0,2218.0,99.3000030517
430.0,776.0,825.0,2219.0,99.6549987792
431.0,776.0,825.0,2220.0,100.0100021362
431.0,776.0,825.0,2221.0,100.3659973144
432.0,776.0,825.0,2221.0,100.722000122
432.0,776.0,825.0,2222.0,101.080001831
433.0,776.0,825.0,2222.0,101.4359970092
433.0,776.0,825.0,2223.0,101.7910003662
434.0,776.0,825.0,2224.0,102.1480026245
434.0,776.0,825.0,2225.0,102.5039978027
435.0,776.0,825.0,2225.0,102.8600006103
436.0,777.0,825.0,2227.0,103.2160034179
436.0,777.0,825.0,2227.0,103.5719985961
437.0,777.0,825.0,2228.0,103.9280014038
437.0,777.0,825.0,2229.0,104.2850036621
438.0,777.0,825.0,2229.0,104.6409988403
438.0,777.0,825.0,2230.0,104.9970016479
439.0,777.0,825.0,2231.0,105.3539962768
439.0,777.0,825.0,2232.0,105.7099990844
440.0,777.0,825.0,2232.0,106.066001892
440.0,778.0,826.0,2233.0,106.4229965209
441.0,778.0,826.0,2234.0,106.7799987792
441.0,778.0,826.0,2234.0,107.1380004882
442.0,778.0,826.0,2235.0,107.4950027465
442.0,778.0,826.0,2236.0,107.8509979248
443.0,778.0,826.0,2236.0,108.2089996337
443.0,778.0,826.0,2237.0,108.566001892
444.0,778.0,826.0,2238.0,108.924003601
445.0,778.0,826.0,2238.0,109.2819976806
445.0,778.0,826.0,2239.0,109.6380004882
445.0,778.0,826.0,2239.0,109.9960021972
446.0,778.0,826.0,2241.0,110.3529968261
447.0,778.0,826.0,2241.0,110.7099990844
447.0,779.0,826.0,2242.0,111.0670013427
447.0,779.0,826.0,2242.0,111.424003601
448.0,779.0,826.0,2243.0,111.7809982299
449.0,779.0,826.0,2244.0,112.1389999389
449.0,779.0,826.0,2244.0,112.4950027465
450.0,779.0,826.0,2245.0,112.8529968261
450.0,779.0,826.0,2246.0,113.2109985351
451.0,779.0,826.0,2246.0,113.5680007934
451.0,779.0,826.0,2247.0,113.9260025024
452.0,779.0,826.0,2247.0,114.2819976806
452.0,779.0,826.0,2248.0,114.6389999389
453.0,779.0,826.0,2249.0,114.9970016479
453.0,780.0,827.0,2250.0,115.3539962768
454.0,780.0,827.0,2251.0,115.7099990844
454.0,780.0,827.0,2251.0,116.0680007934
455.0,780.0,827.0,2252.0,116.4250030517
455.0,780.0,827.0,2253.0,116.783996582
456.0,780.0,827.0,2253.0,117.1409988403
456.0,780.0,827.0,2254.0,117.4970016479
457.0,780.0,827.0,2255.0,117.8550033569
457.0,780.0,827.0,2255.0,118.2119979858
458.0,780.0,827.0,2256.0,118.5690002441
458.0,780.0,827.0,2256.0,118.9260025024
459.0,780.0,827.0,2257.0,119.2829971313
459.0,780.0,827.0,2257.0,119.6409988403
460.0,781.0,827.0,2258.0,119.9980010986
460.0,781.0,827.0,2259.0,120.3539962768
461.0,781.0,827.0,2259.0,120.7129974365
461.0,781.0,827.0,2260.0,121.0699996948
461.0,781.0,827.0,2260.0,121.4270019531
462.0,781.0,827.0,2261.0,121.7850036621
463.0,781.0,827.0,2262.0,122.1409988403
463.0,781.0,827.0,2262.0,122.4990005493
463.0,781.0,827.0,2263.0,122.8560028076
464.0,781.0,827.0,2264.0,123.2129974365
464.0,781.0,827.0,2264.0,123.5699996948
465.0,781.0,827.0,2265.0,123.9270019531
465.0,781.0,827.0,2265.0,124.283996582
465.0,781.0,827.0,2266.0,124.6429977416
466.0,782.0,828.0,2267.0,125.0
466.0,782.0,827.0,2267.0,125.3570022583
467.0,782.0,827.0,2267.0,125.7139968872
467.0,782.0,827.0,2268.0,126.0709991455
468.0,782.0,828.0,2268.0,126.4290008544
468.0,782.0,828.0,2269.0,126.7850036621
468.0,782.0,828.0,2269.0,127.141998291
469.0,782.0,828.0,2270.0,127.5
469.0,782.0,828.0,2270.0,127.8570022583
469.0,782.0,828.0,2271.0,128.2149963378
470.0,782.0,828.0,2272.0,128.5720062255
470.0,782.0,828.0,2272.0,128.9290008544
470.0,782.0,828.0,2273.0,129.2870025634
471.0,782.0,828.0,2273.0,129.6439971923
471.0,782.0,828.0,2273.0,130.0
472.0,782.0,828.0,2274.0,130.3580017089
472.0,782.0,828.0,2274.0,130.7149963378
472.0,783.0,828.0,2275.0,131.0720062255
472.0,783.0,828.0,2275.0,131.4299926757
473.0,783.0,828.0,2275.0,131.7859954833
473.0,783.0,828.0,2276.0,132.1439971923
473.0,783.0,828.0,2276.0,132.5019989013
474.0,783.0,828.0,2277.0,132.8589935302
474.0,783.0,828.0,2277.0,133.2160034179
474.0,783.0,828.0,2277.0,133.5729980468
474.0,783.0,828.0,2278.0,133.9299926757
475.0,783.0,828.0,2278.0,134.2879943847
475.0,783.0,828.0,2278.0,134.6439971923
475.0,783.0,828.0,2278.0,135.0019989013
475.0,783.0,828.0,2279.0,135.3589935302
476.0,783.0,828.0,2279.0,135.7160034179
476.0,783.0,828.0,2279.0,136.0740051269
476.0,783.0,828.0,2279.0,136.4309997558
476.0,783.0,828.0,2280.0,136.7879943847
476.0,783.0,828.0,2280.0,137.1459960937
477.0,783.0,828.0,2280.0,137.5030059814
477.0,783.0,828.0,2281.0,137.8600006103
477.0,783.0,828.0,2281.0,138.2169952392
477.0,783.0,828.0,2281.0,138.5740051269
477.0,783.0,828.0,2281.0,138.9320068359
477.0,783.0,828.0,2281.0,139.2890014648
478.0,783.0,828.0,2282.0,139.6450042724
478.0,783.0,828.0,2281.0,140.0030059814
478.0,783.0,828.0,2282.0,140.3609924316
478.0,783.0,828.0,2282.0,140.7189941406
478.0,783.0,828.0,2282.0,141.0749969482
478.0,783.0,828.0,2282.0,141.4320068359
478.0,783.0,828.0,2282.0,141.7899932861
478.0,783.0,828.0,2282.0,142.1470031738
478.0,783.0,828.0,2282.0,142.5039978027
478.0,783.0,828.0,2282.0,142.8609924316
478.0,783.0,828.0,2282.0,143.2180023193
478.0,783.0,828.0,2282.0,143.5760040283
478.0,783.0,828.0,2282.0,143.9329986572
478.0,783.0,828.0,2282.0,144.2899932861
478.0,783.0,828.0,2282.0,144.6479949951
478.0,783.0,828.0,2282.0,145.0050048828
478.0,783.0,828.0,2282.0,145.3619995117
478.0,783.0,828.0,2282.0,145.7200012207
478.0,783.0,828.0,2282.0,146.0760040283
478.0,783.0,828.0,2282.0,146.4340057373
478.0,783.0,828.0,2282.0,146.7910003662
478.0,783.0,828.0,2282.0,147.1479949951
478.0,783.0,828.0,2281.0,147.5050048828
478.0,783.0,828.0,2281.0,147.863998413
478.0,783.0,828.0,2281.0,148.2230072021
478.0,783.0,828.0,2281.0,148.5820007324
477.0,783.0,828.0,2281.0,148.9400024414
477.0,783.0,828.0,2280.0,149.2969970703
477.0,783.0,828.0,2280.0,149.654006958
477.0,783.0,828.0,2280.0,150.0110015869
477.0,782.0,828.0,2280.0,150.3690032958
477.0,782.0,828.0,2280.0,150.7270050048
477.0,782.0,828.0,2279.0,151.0859985351
477.0,782.0,828.0,2279.0,151.4440002441
476.0,782.0,828.0,2279.0,151.8020019531
476.0,782.0,828.0,2278.0,152.1609954833
476.0,782.0,828.0,2279.0,152.5189971923
476.0,782.0,828.0,2278.0,152.8780059814
476.0,782.0,828.0,2278.0,153.2359924316
475.0,782.0,828.0,2278.0,153.5939941406
475.0,782.0,828.0,2277.0,153.9539947509
475.0,782.0,828.0,2277.0,154.3110046386
475.0,782.0,827.0,2277.0,154.6699981689
475.0,782.0,827.0,2277.0,155.0279998779
475.0,782.0,827.0,2276.0,155.3869934082
474.0,782.0,827.0,2276.0,155.7460021972
474.0,782.0,827.0,2276.0,156.1040039062
474.0,782.0,827.0,2276.0,156.4629974365
474.0,781.0,827.0,2275.0,156.8220062255
474.0,781.0,827.0,2275.0,157.1799926757
473.0,781.0,827.0,2275.0,157.5390014648
473.0,781.0,827.0,2274.0,157.8959960937
473.0,781.0,827.0,2274.0,158.2559967041
473.0,781.0,827.0,2274.0,158.613998413
472.0,781.0,827.0,2273.0,158.972000122
472.0,781.0,827.0,2273.0,159.3309936523
472.0,781.0,827.0,2273.0,159.6889953613
472.0,781.0,827.0,2272.0,160.0489959716
472.0,781.0,827.0,2272.0,160.4069976806
471.0,781.0,827.0,2272.0,160.7660064697
471.0,781.0,827.0,2271.0,161.1239929199
471.0,781.0,827.0,2271.0,161.4819946289
471.0,781.0,827.0,2270.0,161.8419952392
470.0,781.0,827.0,2270.0,162.1999969482
470.0,781.0,827.0,2270.0,162.5590057373
470.0,780.0,827.0,2270.0,162.9170074462
